candidate_trade_id,baseline_trade_id,side,candidate_entry_ts,baseline_entry_ts,candidate_exit_ts,baseline_exit_ts,entry_ts_delta_ms,entry_ts_delta_bars,candidate_return_pct,baseline_return_pct,delta_return_pct,candidate_pnl_usd,baseline_pnl_usd,delta_pnl,candidate_fees_usd,baseline_fees_usd,delta_fees_usd,candidate_entry_reason,baseline_entry_reason,candidate_exit_reason,baseline_exit_reason,candidate_max_exposure_during_trade,baseline_max_exposure_during_trade,candidate_exposure_at_entry,baseline_exposure_at_entry,candidate_exposure_at_exit,baseline_exposure_at_exit,candidate_win,baseline_win
12,12,long,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,2019-09-24T20:00:00Z,2019-09-19T04:00:00Z,0,0.0,-17.850399,-4.216064,-13.634335,-1065.61992,-810.574311,-255.045609,16.198924,54.600991,-38.402067,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.355998,0.982557,0.349304,0.349304,0.0,0.0,0,0
13,14,long,2019-09-26T20:00:00Z,2019-09-26T20:00:00Z,2019-10-14T12:00:00Z,2019-10-14T12:00:00Z,0,0.0,1.617641,2.734199,-1.116558,35.444654,373.70323,-338.258576,7.315927,44.046253,-36.730326,vdo_dip_buy,vdo_dip_buy,trailing_stop,trailing_stop,0.160138,0.859766,0.151462,0.151462,0.0,0.0,1,1
14,15,long,2019-11-02T00:00:00Z,2019-11-02T00:00:00Z,2019-11-21T16:00:00Z,2019-11-15T16:00:00Z,0,0.0,-17.496995,-8.681892,-8.815103,-816.009617,-1336.593792,520.584175,12.677458,43.494452,-30.816994,vdo_trend,vdo_trend,fixed_stop,emergency_dd,0.295393,0.874435,0.291665,0.291665,0.0,0.0,0,0
15,16,long,2020-01-17T08:00:00Z,2020-01-17T08:00:00Z,2020-02-16T20:00:00Z,2020-02-16T20:00:00Z,0,0.0,8.851146,6.053488,2.797658,129.558255,903.336015,-773.77776,4.671754,47.367487,-42.695733,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.113153,0.962369,0.098647,0.098647,0.0,0.0,1,1
16,17,long,2020-02-18T16:00:00Z,2020-02-18T16:00:00Z,2020-03-08T20:00:00Z,2020-02-26T08:00:00Z,0,0.0,-15.926923,-7.027521,-8.899402,-715.51746,-1209.847453,494.329993,12.306786,48.86311,-36.556324,vdo_trend_accel,vdo_trend_accel,fixed_stop,emergency_dd,0.300441,1.0,0.297925,0.297925,0.0,0.0,0,0
17,19,long,2020-03-11T04:00:00Z,2020-03-11T04:00:00Z,2020-03-12T12:00:00Z,2020-03-12T08:00:00Z,0,0.0,-23.620566,-6.940866,-16.6797,-1202.599905,-599.721088,-602.878817,13.405057,24.528433,-11.123376,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.350614,0.532637,0.348496,0.348496,0.0,0.0,0,0
18,20,long,2020-05-01T08:00:00Z,2020-05-01T08:00:00Z,2020-05-10T04:00:00Z,2020-05-10T04:00:00Z,0,0.0,-1.84413,-6.189175,4.345045,-14.957044,-84.695368,69.738324,2.232509,3.889849,-1.65734,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.064002,0.095623,0.05802,0.05802,0.0,0.0,0,0
19,21,long,2020-05-17T16:00:00Z,2020-05-17T16:00:00Z,2020-05-22T04:00:00Z,2020-05-20T16:00:00Z,0,0.0,-8.608806,-4.530217,-4.078589,-405.557643,-490.015301,84.457658,13.312562,30.742952,-17.43039,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.351183,0.700201,0.349108,0.349108,0.0,0.0,0,0
21,23,long,2020-06-05T00:00:00Z,2020-06-05T00:00:00Z,2020-08-04T12:00:00Z,2020-06-27T20:00:00Z,0,0.0,13.358579,-7.307089,20.665668,508.973531,-1094.621318,1603.594849,12.350934,42.490358,-30.139424,vdo_trend_accel,vdo_trend_accel,trailing_stop,emergency_dd,0.337405,0.974211,0.293644,0.293644,0.0,0.0,1,0
22,25,long,2020-08-10T04:00:00Z,2020-08-10T04:00:00Z,2020-09-03T16:00:00Z,2020-08-22T00:00:00Z,0,0.0,-11.32812,-3.25048,-8.07764,-548.109971,-530.698969,-17.411002,13.534393,46.124967,-32.590574,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.358025,0.938767,0.349538,0.349538,0.0,0.0,0,0
23,27,long,2020-09-06T08:00:00Z,2020-09-06T08:00:00Z,2020-09-21T16:00:00Z,2020-09-21T16:00:00Z,0,0.0,1.638195,1.536935,0.10126,68.162621,193.952168,-125.789547,13.876121,42.345478,-28.469357,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.369932,0.954594,0.351106,0.351106,0.0,0.0,1,1
24,28,long,2020-09-26T08:00:00Z,2020-09-26T08:00:00Z,2020-10-29T08:00:00Z,2020-10-29T08:00:00Z,0,0.0,22.480987,22.279054,0.201933,748.782056,3215.991699,-2467.209643,11.206964,48.528651,-37.321687,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.306011,0.981673,0.255236,0.255236,0.0,0.0,1,1
25,29,long,2020-10-31T08:00:00Z,2020-10-31T08:00:00Z,2020-11-26T08:00:00Z,2020-11-26T08:00:00Z,0,0.0,29.46046,26.462687,2.997773,1189.866829,4595.158511,-3405.291682,13.993621,59.412642,-45.419021,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.370784,0.975806,0.297919,0.297919,0.0,0.0,1,1
26,30,long,2020-11-28T12:00:00Z,2020-11-28T12:00:00Z,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z,0,0.0,6.568703,1.380975,5.187728,338.680101,264.953824,73.726277,16.3744,65.127173,-48.752773,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.38228,0.955118,0.355004,0.355004,0.0,0.0,1,1
27,31,long,2020-12-12T04:00:00Z,2020-12-12T04:00:00Z,2021-01-11T08:00:00Z,2021-01-11T08:00:00Z,0,0.0,46.596764,85.881037,-39.284273,6843.201921,18635.55214,-11792.350219,54.580381,93.354201,-38.77382,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.976106,0.977525,0.351535,0.351535,0.0,0.0,1,1
28,32,long,2021-01-13T16:00:00Z,2021-01-13T16:00:00Z,2021-01-20T04:00:00Z,2021-01-20T04:00:00Z,0,0.0,-3.977777,-3.923149,-0.054628,-314.391308,-1067.429744,753.038436,22.427411,77.18883,-54.761419,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.348426,0.638102,0.112284,0.112284,0.0,0.0,0,0
29,33,long,2021-01-23T04:00:00Z,2021-01-23T04:00:00Z,2021-02-23T04:00:00Z,2021-02-23T04:00:00Z,0,0.0,29.868777,39.591431,-9.722654,5274.378774,12525.236468,-7250.857694,61.286786,114.301051,-53.014265,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.862878,0.853061,0.092899,0.092899,0.0,0.0,1,1
30,34,long,2021-03-02T00:00:00Z,2021-03-02T00:00:00Z,2021-03-16T04:00:00Z,2021-03-16T04:00:00Z,0,0.0,4.884412,4.884412,0.0,1187.172304,2312.273972,-1125.101668,77.182794,150.330129,-73.147335,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.936963,0.936963,0.114735,0.114735,0.0,0.0,1,1
31,35,long,2021-03-20T16:00:00Z,2021-03-20T16:00:00Z,2021-04-17T16:00:00Z,2021-04-17T16:00:00Z,0,0.0,1.863185,3.4003,-1.537115,376.566646,1643.343291,-1266.776645,66.664573,154.500465,-87.835892,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.793405,0.926996,0.293564,0.293564,0.0,0.0,1,1
32,36,long,2021-04-25T04:00:00Z,2021-04-25T04:00:00Z,2021-05-05T00:00:00Z,2021-05-05T00:00:00Z,0,0.0,3.214751,3.214751,0.0,804.350627,1591.864629,-787.514002,80.127309,158.577398,-78.450089,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.92811,0.92811,0.255382,0.255382,0.0,0.0,1,1
33,37,long,2021-05-06T12:00:00Z,2021-05-06T12:00:00Z,2021-05-13T20:00:00Z,2021-05-13T20:00:00Z,0,0.0,-16.408693,-16.408693,0.0,-1476.787012,-2922.661993,1445.874981,24.596947,48.679032,-24.082085,vdo_trend_accel,vdo_trend_accel,fixed_stop,fixed_stop,0.308525,0.308525,0.300275,0.300275,0.0,0.0,0,0
34,38,long,2021-05-20T08:00:00Z,2021-05-20T08:00:00Z,2021-05-23T16:00:00Z,2021-05-23T16:00:00Z,0,0.0,-16.081681,-16.081681,0.0,-912.254896,-1805.414519,893.159623,15.527976,30.730921,-15.202945,vdo_trend_accel,vdo_trend_accel,fixed_stop,fixed_stop,0.192425,0.192425,0.096023,0.096023,0.0,0.0,0,0
35,39,long,2021-07-31T00:00:00Z,2021-07-31T00:00:00Z,2021-08-19T04:00:00Z,2021-08-19T04:00:00Z,0,0.0,3.3142,3.370796,-0.056596,313.619083,635.671924,-322.052841,30.27474,60.302034,-30.027294,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.395024,0.397487,0.090656,0.090656,0.0,0.0,1,1
36,40,long,2021-08-19T20:00:00Z,2021-08-19T20:00:00Z,2021-08-26T12:00:00Z,2021-08-26T12:00:00Z,0,0.0,-1.541652,-1.462758,-0.078894,-233.739968,-706.72177,472.981802,41.188576,130.678346,-89.48977,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.521808,0.821726,0.29369,0.29369,0.0,0.0,0,0
37,41,long,2021-08-27T16:00:00Z,2021-08-27T16:00:00Z,2021-09-08T04:00:00Z,2021-09-08T04:00:00Z,0,0.0,-5.810011,-4.680053,-1.129958,-1316.460636,-2445.78067,1129.320034,64.433899,148.571367,-84.137468,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.828468,0.95657,0.318998,0.318998,0.0,0.0,0,0
38,42,long,2021-09-11T08:00:00Z,2021-09-11T08:00:00Z,2021-09-20T08:00:00Z,2021-09-20T08:00:00Z,0,0.0,-0.673854,-0.673854,0.0,-64.893932,-128.164675,63.270743,23.579941,46.570079,-22.990138,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.323302,0.323302,0.309214,0.309214,0.0,0.0,0,0
39,43,long,2021-09-22T16:00:00Z,2021-09-22T16:00:00Z,2021-10-22T00:00:00Z,2021-09-29T00:00:00Z,0,0.0,20.453184,-6.179493,26.632677,4662.777899,-3027.140173,7689.918072,76.05801,139.248674,-63.190664,vdo_trend_accel,vdo_trend_accel,trailing_stop,emergency_dd,0.919635,0.947911,0.308416,0.308416,0.0,0.0,1,0
40,45,long,2021-10-25T04:00:00Z,2021-10-25T04:00:00Z,2021-11-12T12:00:00Z,2021-11-12T12:00:00Z,0,0.0,1.675318,1.675318,0.0,438.843808,880.602129,-441.758321,87.178535,174.936053,-87.757518,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.957771,0.957771,0.302774,0.302774,0.0,0.0,1,1
41,46,long,2021-11-15T08:00:00Z,2021-11-15T08:00:00Z,2021-12-04T04:00:00Z,2021-12-04T00:00:00Z,0,0.0,-13.036895,-10.217961,-2.818934,-3721.344727,-5976.726692,2255.381965,79.259083,164.345915,-85.086832,vdo_trend,vdo_trend,emergency_dd,emergency_dd,0.922127,0.939122,0.255607,0.255607,0.0,0.0,0,0
42,47,long,2021-12-12T00:00:00Z,2021-12-12T00:00:00Z,2021-12-18T00:00:00Z,2021-12-13T16:00:00Z,0,0.0,-7.037557,-4.591497,-2.44606,-811.81822,-2034.027916,1222.209696,32.740088,125.92369,-93.183602,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.423374,0.773771,0.349918,0.349918,0.0,0.0,0,0
43,48,long,2021-12-25T08:00:00Z,2021-12-25T08:00:00Z,2022-01-06T04:00:00Z,2022-01-07T04:00:00Z,0,0.0,-16.044572,-15.756543,-0.288029,-1075.393777,-4038.590571,2963.196794,18.350496,70.272132,-51.921636,vdo_trend,vdo_trend,fixed_stop,fixed_stop,0.257141,0.467618,0.25428,0.25428,0.0,0.0,0,0
44,49,long,2023-03-30T08:00:00Z,2023-03-30T08:00:00Z,2023-04-17T08:00:00Z,2023-04-17T08:00:00Z,0,0.0,3.668174,4.773479,-1.105305,257.453899,2158.779909,-1901.32601,22.391146,143.640708,-121.249562,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.308145,0.954324,0.292886,0.292886,0.0,0.0,1,1
45,50,long,2023-04-18T12:00:00Z,2023-04-18T12:00:00Z,2023-04-21T20:00:00Z,2023-04-20T00:00:00Z,0,0.0,-10.385563,-5.400927,-4.984636,-929.336229,-1539.404126,610.067897,25.125831,81.068753,-55.942922,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.350302,0.5397,0.348837,0.348837,0.0,0.0,0,0
47,52,long,2023-05-04T08:00:00Z,2023-05-04T08:00:00Z,2023-07-08T08:00:00Z,2023-06-15T04:00:00Z,0,0.0,3.6989,-9.947647,13.646547,220.685205,-4913.52587,5134.211075,19.030008,138.924805,-119.894797,vdo_trend,vdo_trend,trailing_stop,emergency_dd,0.269264,0.970105,0.255793,0.255793,0.0,0.0,1,0
48,54,long,2023-07-09T16:00:00Z,2023-07-09T16:00:00Z,2023-08-18T00:00:00Z,2023-07-24T12:00:00Z,0,0.0,-12.452453,-4.472907,-7.979546,-1071.754022,-2158.27001,1086.515988,23.960001,137.125926,-113.165925,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.355252,0.973212,0.345216,0.345216,0.0,0.0,0,0
50,57,long,2023-10-02T04:00:00Z,2023-10-02T04:00:00Z,2023-11-07T12:00:00Z,2023-11-14T12:00:00Z,0,0.0,22.868449,24.503658,-1.635209,254.297845,10185.206794,-9930.908949,3.747659,141.051035,-137.303376,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.059514,0.973892,0.04795,0.04795,0.0,0.0,1,1
52,58,long,2023-11-15T20:00:00Z,2023-11-15T16:00:00Z,2023-12-11T20:00:00Z,2023-12-11T20:00:00Z,14400000,1.0,8.529393,9.547191,-1.017798,695.567822,4792.230756,-4096.662934,26.004534,160.536991,-134.532457,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.388468,0.962572,0.352474,0.357097,0.0,0.0,1,1
53,59,long,2023-12-13T16:00:00Z,2023-12-13T16:00:00Z,2024-01-13T04:00:00Z,2024-01-13T04:00:00Z,0,0.0,1.396392,0.480971,0.915421,90.238829,191.362074,-101.123245,21.908475,174.252182,-152.343707,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.321593,0.996993,0.300926,0.300926,0.0,0.0,1,1
54,60,long,2024-01-16T16:00:00Z,2024-01-16T16:00:00Z,2024-01-22T20:00:00Z,2024-01-22T20:00:00Z,0,0.0,-8.11908,-8.11908,0.0,-708.504413,-1687.380213,978.8758,24.697245,58.819172,-34.121927,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.349852,0.349852,0.349852,0.349852,0.0,0.0,0,0
55,61,long,2024-01-24T20:00:00Z,2024-01-24T20:00:00Z,2024-02-24T00:00:00Z,2024-02-24T00:00:00Z,0,0.0,27.233405,23.236744,3.996661,2252.109433,12374.577978,-10122.468545,28.386066,179.754931,-151.368865,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.415119,0.959982,0.351914,0.351914,0.0,0.0,1,1
56,62,long,2024-02-25T04:00:00Z,2024-02-25T04:00:00Z,2024-03-14T20:00:00Z,2024-03-05T20:00:00Z,0,0.0,21.812899,12.825613,8.987286,3343.529033,7946.836753,-4603.30772,51.430771,200.447264,-149.016493,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.654163,0.928999,0.293844,0.293844,0.0,0.0,1,1
57,63,long,2024-03-19T00:00:00Z,2024-03-19T00:00:00Z,2024-04-02T12:00:00Z,2024-04-02T08:00:00Z,0,0.0,-4.317839,-1.439799,-2.87804,-1231.088511,-1163.936886,-67.151625,80.996135,218.353965,-137.35783,vdo_trend,vdo_trend,emergency_dd,trailing_stop,0.943743,0.958772,0.334616,0.334616,0.0,0.0,0,0
58,64,long,2024-04-04T16:00:00Z,2024-04-04T16:00:00Z,2024-04-12T20:00:00Z,2024-04-14T00:00:00Z,0,0.0,-3.246061,-8.154933,4.908872,-549.412487,-5950.441129,5401.028642,47.814631,206.488131,-158.6735,vdo_trend_accel,vdo_trend_accel,trailing_stop,emergency_dd,0.586918,0.953282,0.296067,0.296067,0.0,0.0,0,0
59,65,long,2024-04-17T00:00:00Z,2024-04-17T00:00:00Z,2024-04-30T20:00:00Z,2024-04-26T16:00:00Z,0,0.0,-7.577401,0.386941,-7.964342,-2018.706246,155.534839,-2174.241085,75.513791,197.794212,-122.280421,vdo_trend_accel,vdo_trend_accel,emergency_dd,trailing_stop,0.952603,0.951792,0.293623,0.293623,0.0,0.0,0,1
61,67,long,2024-05-27T16:00:00Z,2024-05-27T16:00:00Z,2024-06-18T16:00:00Z,2024-06-11T12:00:00Z,0,0.0,-8.237651,-4.011955,-4.225696,-762.663234,-2632.90429,1870.241056,26.193127,186.245979,-160.052852,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.354567,0.856115,0.346684,0.346684,0.0,0.0,0,0
62,69,long,2024-06-22T08:00:00Z,2024-06-22T08:00:00Z,2024-06-24T20:00:00Z,2024-06-24T12:00:00Z,0,0.0,-8.263741,-4.9798,-3.283941,-742.185134,-2838.285015,2096.099881,25.407323,162.091148,-136.683825,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.34994,0.797317,0.349407,0.349407,0.0,0.0,0,0
63,70,long,2024-06-27T00:00:00Z,2024-06-27T00:00:00Z,2024-07-05T04:00:00Z,2024-07-04T04:00:00Z,0,0.0,-9.442746,-3.556614,-5.886132,-820.832299,-2245.782607,1424.950308,24.494578,178.790525,-154.295947,vdo_trend,vdo_trend,emergency_dd,emergency_dd,0.359786,0.917925,0.35095,0.35095,0.0,0.0,0,0
66,73,long,2024-08-06T04:00:00Z,2024-08-06T04:00:00Z,2024-08-19T00:00:00Z,2024-08-19T00:00:00Z,0,0.0,4.751365,2.33578,2.415585,210.457722,1277.833218,-1067.375496,14.069201,177.716728,-163.647527,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.209475,0.957927,0.193911,0.193911,0.0,0.0,1,1
67,74,long,2024-08-20T04:00:00Z,2024-08-20T04:00:00Z,2024-08-27T16:00:00Z,2024-08-27T16:00:00Z,0,0.0,1.594619,1.489588,0.105031,120.911879,703.180701,-582.268822,25.35161,158.914912,-133.563302,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.363892,0.849274,0.35145,0.35145,0.0,0.0,1,1
68,75,long,2024-08-31T00:00:00Z,2024-08-31T00:00:00Z,2024-09-30T16:00:00Z,2024-09-30T16:00:00Z,0,0.0,7.290499,4.336804,2.953695,437.453804,2521.808528,-2084.354724,19.07831,184.902454,-165.824144,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.276822,0.959738,0.25551,0.25551,0.0,0.0,1,1
69,76,long,2024-10-04T08:00:00Z,2024-10-04T08:00:00Z,2024-10-23T12:00:00Z,2024-10-23T12:00:00Z,0,0.0,7.873337,6.222257,1.65108,625.901094,3895.955865,-3270.054771,25.307858,198.773616,-173.465758,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.357985,0.98284,0.331709,0.331709,0.0,0.0,1,1
70,77,long,2024-10-24T20:00:00Z,2024-10-24T20:00:00Z,2024-11-01T08:00:00Z,2024-11-01T08:00:00Z,0,0.0,1.208467,2.191045,-0.982578,91.655104,1353.927083,-1262.271979,26.179502,201.509622,-175.33012,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.360152,0.961559,0.345444,0.345444,0.0,0.0,1,1
71,78,long,2024-11-04T04:00:00Z,2024-11-04T04:00:00Z,2024-11-24T16:00:00Z,2024-11-24T16:00:00Z,0,0.0,20.188986,36.080059,-15.891073,3967.549202,23974.508182,-20006.95898,65.492301,236.644815,-171.152514,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.82317,0.96196,0.348887,0.348887,0.0,0.0,1,1
72,79,long,2024-11-27T16:00:00Z,2024-11-27T16:00:00Z,2024-12-09T20:00:00Z,2024-12-09T20:00:00Z,0,0.0,-0.721751,0.763097,-1.484848,-208.282643,540.731613,-749.014256,71.507496,266.096672,-194.589176,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.828622,0.939205,0.35285,0.35285,0.0,0.0,0,1
73,80,long,2024-12-11T16:00:00Z,2024-12-11T16:00:00Z,2024-12-19T00:00:00Z,2024-12-19T00:00:00Z,0,0.0,-2.197486,-1.447035,-0.750451,-509.011104,-1462.578792,953.567688,64.425465,273.126006,-208.700541,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.761268,0.968985,0.352028,0.352028,0.0,0.0,0,0
74,81,long,2024-12-22T00:00:00Z,2024-12-22T00:00:00Z,2025-01-07T20:00:00Z,2025-01-07T20:00:00Z,0,0.0,0.430916,0.431312,-0.000396,64.996234,255.180495,-190.184261,69.721815,273.347999,-203.626184,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.829343,0.977058,0.262206,0.262206,0.0,0.0,1,1
75,82,long,2025-01-10T20:00:00Z,2025-01-10T20:00:00Z,2025-01-23T12:00:00Z,2025-01-23T12:00:00Z,0,0.0,3.13473,6.016748,-2.882018,794.793749,5262.263171,-4467.469422,81.266125,277.611541,-196.345416,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.947188,0.966757,0.292156,0.292156,0.0,0.0,1,1
76,83,long,2025-01-24T16:00:00Z,2025-01-24T16:00:00Z,2025-02-03T00:00:00Z,2025-02-02T20:00:00Z,0,0.0,-7.187225,-6.700265,-0.48696,-1842.441961,-6473.199948,4630.757987,72.732351,274.392224,-201.659873,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.862348,0.961469,0.306209,0.306209,0.0,0.0,0,0
79,86,long,2025-03-05T12:00:00Z,2025-03-05T12:00:00Z,2025-03-09T20:00:00Z,2025-03-07T04:00:00Z,0,0.0,-8.17077,-3.965516,-4.205254,-703.091064,-2998.413605,2295.322541,24.349737,214.545347,-190.19561,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.354813,0.890744,0.34656,0.34656,0.0,0.0,0,0
80,87,long,2025-03-29T16:00:00Z,2025-03-29T16:00:00Z,2025-04-06T08:00:00Z,2025-04-06T08:00:00Z,0,0.0,0.539793,0.45712,0.082673,31.941427,168.671413,-136.729986,24.701052,165.507114,-140.806062,vdo_dip_buy,vdo_dip_buy,trailing_stop,trailing_stop,0.362463,0.711941,0.351256,0.351256,0.0,0.0,1,1
81,88,long,2025-04-21T04:00:00Z,2025-04-21T04:00:00Z,2025-05-05T00:00:00Z,2025-05-05T00:00:00Z,0,0.0,7.893629,6.712441,1.181188,635.429028,4998.203768,-4362.77474,25.628284,236.522923,-210.894639,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.375698,0.973868,0.350904,0.350904,0.0,0.0,1,1
