close_dt,combo1_equity_cash,combo2_equity_cash,combo3_equity_cash,combo4_equity_cash,combo1_position,combo2_position,combo3_position,combo4_position
2018-08-23 19:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-23 23:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-24 03:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-24 07:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-24 11:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-24 15:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-24 19:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-24 23:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-25 03:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-25 07:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-25 11:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-25 15:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-25 19:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-25 23:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-26 03:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-26 07:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-26 11:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-26 15:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-26 19:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-26 23:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-27 03:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-27 07:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-27 11:59:59.999000+00:00,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
2018-08-27 15:59:59.999000+00:00,10000.0,10000.0,10000.0,10039.275645760481,0.0,0.0,0.0,1.0
2018-08-27 19:59:59.999000+00:00,10000.0,10000.0,10000.0,10034.767657200262,0.0,0.0,0.0,1.0
2018-08-27 23:59:59.999000+00:00,10232.006508837185,10232.006508837185,10232.006508837185,10278.570985702998,1.0,1.0,1.0,1.0
2018-08-28 03:59:59.999000+00:00,10185.30916099106,10185.30916099106,10185.30916099106,10231.661124546647,1.0,1.0,1.0,1.0
2018-08-28 07:59:59.999000+00:00,10262.145773939264,10262.145773939264,10262.145773939264,10308.84741052164,1.0,1.0,1.0,1.0
2018-08-28 11:59:59.999000+00:00,10411.746126173228,10411.746126173228,10411.746126173228,10459.128573712347,1.0,1.0,1.0,1.0
2018-08-28 15:59:59.999000+00:00,10441.056006093138,10441.056006093138,10441.056006093138,10488.5718389291,1.0,1.0,1.0,1.0
2018-08-28 19:59:59.999000+00:00,10499.083347945694,10499.083347945694,10499.083347945694,10546.863255361255,1.0,1.0,1.0,1.0
2018-08-28 23:59:59.999000+00:00,10480.03710965514,10480.03710965514,10480.03710965514,10527.730340217877,1.0,1.0,1.0,1.0
2018-08-29 03:59:59.999000+00:00,10433.961800695646,10433.961800695646,10433.961800695646,10481.445348762943,1.0,1.0,1.0,1.0
2018-08-29 07:59:59.999000+00:00,10457.540036588773,10457.540036588773,10457.540036588773,10505.130886016641,1.0,1.0,1.0,1.0
2018-08-29 11:59:59.999000+00:00,10500.6088242629,10500.6088242629,10500.6088242629,10548.395673914729,1.0,1.0,1.0,1.0
2018-08-29 15:59:59.999000+00:00,10334.6873564798,10334.6873564798,10334.6873564798,10381.71911998685,1.0,1.0,1.0,1.0
2018-08-29 19:59:59.999000+00:00,10367.29996667871,10367.29996667871,10367.29996667871,10414.480145761123,1.0,1.0,1.0,1.0
2018-08-29 23:59:59.999000+00:00,10413.553001034385,10413.553001034385,10413.553001034385,10460.943671416464,1.0,1.0,1.0,1.0
2018-08-30 03:59:59.999000+00:00,10400.164354522207,10400.164354522207,10400.164354522207,10447.494094985972,1.0,1.0,1.0,1.0
2018-08-30 07:59:59.999000+00:00,10326.023243416057,10326.023243416057,10326.023243416057,10373.015577717117,1.0,1.0,1.0,1.0
2018-08-30 11:59:59.999000+00:00,10174.986277562979,10174.986277562979,10174.986277562979,10221.291263073137,1.0,1.0,1.0,1.0
2018-08-30 15:59:59.999000+00:00,10165.433537518338,10165.433537518338,10165.433537518338,10211.69504980138,1.0,1.0,1.0,1.0
2018-08-30 19:59:59.999000+00:00,10085.8866122784,10085.8866122784,10085.8866122784,10131.786117270214,1.0,1.0,1.0,1.0
2018-08-30 23:59:59.999000+00:00,10344.862135411067,10344.862135411067,10344.862135411067,10391.940202960022,1.0,1.0,1.0,1.0
2018-08-31 03:59:59.999000+00:00,10327.326562988039,10327.326562988039,10327.326562988039,10374.324828520086,1.0,1.0,1.0,1.0
2018-08-31 07:59:59.999000+00:00,10316.337209324283,10316.337209324283,10316.337209324283,10363.285463795057,1.0,1.0,1.0,1.0
2018-08-31 11:59:59.999000+00:00,10319.032711166336,10319.032711166336,10319.032711166336,10365.993232501196,1.0,1.0,1.0,1.0
2018-08-31 15:59:59.999000+00:00,10308.072978401944,10308.072978401944,10308.072978401944,10354.983623476237,1.0,1.0,1.0,1.0
2018-08-31 19:59:59.999000+00:00,10437.634792216684,10437.634792216684,10437.634792216684,10485.135055571307,1.0,1.0,1.0,1.0
2018-08-31 23:59:59.999000+00:00,10383.917291221478,10383.917291221478,10383.917291221478,10431.173093498968,1.0,1.0,1.0,1.0
2018-09-01 03:59:59.999000+00:00,10466.42630639774,10466.42630639774,10466.42630639774,10514.05759603688,1.0,1.0,1.0,1.0
2018-09-01 07:59:59.999000+00:00,10436.909080182286,10436.909080182286,10436.909080182286,10484.406040919655,1.0,1.0,1.0,1.0
2018-09-01 11:59:59.999000+00:00,10469.521690381196,10469.521690381196,10469.521690381196,10517.16706669393,1.0,1.0,1.0,1.0
2018-09-01 15:59:59.999000+00:00,10613.953195676275,10613.953195676275,10613.953195676275,10662.255860222866,1.0,1.0,1.0,1.0
2018-09-01 19:59:59.999000+00:00,10733.962269446378,10733.962269446378,10733.962269446378,10782.811079046183,1.0,1.0,1.0,1.0
2018-09-01 23:59:59.999000+00:00,10725.36698794753,10663.538581210314,10663.538581210314,10712.066902135795,0.0,1.0,1.0,1.0
2018-09-02 03:59:59.999000+00:00,10725.36698794753,10652.060482707064,10652.060482707064,10700.536568359656,0.0,1.0,1.0,1.0
2018-09-02 07:59:59.999000+00:00,10725.36698794753,10713.375744388937,10713.375744388937,10762.130867499298,0.0,1.0,1.0,1.0
2018-09-02 11:59:59.999000+00:00,10725.36698794753,10710.91720974179,10710.91720974179,10759.661144393698,0.0,1.0,1.0,1.0
2018-09-02 15:59:59.999000+00:00,10725.36698794753,10684.613851107246,10684.613851107246,10733.238082733793,0.0,1.0,1.0,1.0
2018-09-02 19:59:59.999000+00:00,10725.36698794753,10826.823788950085,10826.823788950085,10876.095198757672,0.0,1.0,1.0,1.0
2018-09-02 23:59:59.999000+00:00,10725.36698794753,10813.438178580092,10814.605167962756,10863.820972479843,0.0,0.0,1.0,1.0
2018-09-03 03:59:59.999000+00:00,10654.79366086868,10813.438178580092,10756.85922465415,10805.81223519833,1.0,0.0,1.0,1.0
2018-09-03 07:59:59.999000+00:00,10640.109068984684,10813.438178580092,10742.033964522856,10790.919507314566,1.0,0.0,1.0,1.0
2018-09-03 11:59:59.999000+00:00,10601.365805082954,10813.438178580092,10702.919566913719,10751.627105375484,1.0,0.0,1.0,1.0
2018-09-03 15:59:59.999000+00:00,10691.468465773762,10813.438178580092,10793.88534885818,10843.006860282656,1.0,0.0,1.0,1.0
2018-09-03 19:59:59.999000+00:00,10732.793635940809,10813.438178580092,10835.60638561128,10884.917763827672,1.0,0.0,1.0,1.0
2018-09-03 23:59:59.999000+00:00,10654.79366086868,10813.438178580092,10756.85922465415,10805.81223519833,1.0,0.0,1.0,1.0
2018-09-04 03:59:59.999000+00:00,10668.040600400394,10813.438178580092,10770.233060716646,10819.246933778788,1.0,0.0,1.0,1.0
2018-09-04 07:59:59.999000+00:00,10743.04791139227,10813.438178580092,10845.958889938729,10895.31738100125,1.0,0.0,1.0,1.0
2018-09-04 11:59:59.999000+00:00,10775.057681113427,10813.438178580092,10878.275291144006,10927.78084977485,1.0,0.0,1.0,1.0
2018-09-04 15:59:59.999000+00:00,10823.307054446555,10813.438178580092,10926.986860146828,10976.71409853579,1.0,0.0,1.0,1.0
2018-09-04 19:59:59.999000+00:00,10791.194595271663,10767.909726015256,10894.566785793779,10944.146484811952,1.0,1.0,1.0,1.0
2018-09-04 23:59:59.999000+00:00,10795.683591392046,10772.38903593391,10899.098783396352,10948.699106922275,1.0,1.0,1.0,1.0
2018-09-05 03:59:59.999000+00:00,10825.419523209088,10802.060804578054,10929.119564900979,10978.856508940646,1.0,1.0,1.0,1.0
2018-09-05 07:59:59.999000+00:00,10807.566228181293,10784.246032777399,10911.095247638457,10960.750165449595,1.0,1.0,1.0,1.0
2018-09-05 11:59:59.999000+00:00,10257.062736634032,10234.930398766457,10355.318312886286,10402.443965083836,1.0,1.0,1.0,1.0
2018-09-05 15:59:59.999000+00:00,10254.30479130517,10220.850178419145,10341.072474572662,10388.133295888018,1.0,0.0,0.0,0.0
2018-09-05 19:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-05 23:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-06 03:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-06 07:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-06 11:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-06 15:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-06 19:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-06 23:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-07 03:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-07 07:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-07 11:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-07 15:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-07 19:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-07 23:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-08 03:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-08 07:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-08 11:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-08 15:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-08 19:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-08 23:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-09 03:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-09 07:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-09 11:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-09 15:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-09 19:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-09 23:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-10 03:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-10 07:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-10 11:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-10 15:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-10 19:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-10 23:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-11 03:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-11 07:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-11 11:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-11 15:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-11 19:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-11 23:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-12 03:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-12 07:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-12 11:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-12 15:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-12 19:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-12 23:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-13 03:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-13 07:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-13 11:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-13 15:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-13 19:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-13 23:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-14 03:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-14 07:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-14 11:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-14 15:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-14 19:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-14 23:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-15 03:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-15 07:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-15 11:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-15 15:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-15 19:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-15 23:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-16 03:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-16 07:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-16 11:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-16 15:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-16 19:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-16 23:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-17 03:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-17 07:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-17 11:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-17 15:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-17 19:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-17 23:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-18 03:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-18 07:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-18 11:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-18 15:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-18 19:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-18 23:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-19 03:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-19 07:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-19 11:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-19 15:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-19 19:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-19 23:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-20 03:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-20 07:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-20 11:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-20 15:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-20 19:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-20 23:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-21 03:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-21 07:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-21 11:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-21 15:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-21 19:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
2018-09-21 23:59:59.999000+00:00,10242.190186374899,10220.850178419145,10341.072474572662,10388.133295888018,0.0,0.0,0.0,0.0
