config_id,candidate_id,cost_bps_rt,date,daily_return
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-01-27,0.033694630468916964
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-01-28,0.05230152578713987
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-01-29,-0.007751079334016531
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-01-30,0.02250371771230464
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-01-31,-0.016858890903108104
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-01,0.0035645978862774985
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-02,-0.005413793037439496
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-03,-0.004246651610802732
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-04,-0.01014359990359237
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-05,0.044470278410057795
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-06,0.016586696130726053
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-07,0.004290714459040834
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-08,0.008327032125931444
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-09,0.02579676546787657
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-10,-0.029775686594756934
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-11,0.03779999996181527
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-12,0.010017445779203049
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-13,-0.009251668565462445
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-14,0.011565435042691252
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-15,-0.043083811355907664
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-16,0.0009200618696013629
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-17,-0.02067513489019912
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-18,0.04663675020806912
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-19,-0.056147325015012184
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-20,0.00029886475605844787
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-21,0.008980419830346644
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-22,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-23,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-24,-0.012458831094792564
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-25,-0.01032764677614467
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-26,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-27,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-28,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-02-29,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-01,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-02,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-03,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-04,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-05,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-06,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-07,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-08,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-09,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-10,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-11,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-12,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-13,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-14,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-15,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-16,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-17,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-18,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-19,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-20,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-21,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-22,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-23,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-24,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-25,0.01615965440158024
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-26,0.009243568923218426
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-27,-0.05652430189563151
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-28,-0.04059180844489235
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-29,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-30,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-03-31,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-01,0.04225671090311095
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-02,0.022603447738271165
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-03,-0.0077694026436926356
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-04,0.018499528748220917
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-05,-0.01236786990829497
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-06,0.0797213518098121
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-07,-0.01810164419379834
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-08,0.022669806381546476
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-09,-0.010106344797475408
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-10,-0.058920550555383144
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-11,0.0027338272442306577
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-12,0.004808601757859576
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-13,-0.008900279257573529
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-14,0.004621110226260328
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-15,-0.036355968689984475
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-16,0.07094356696741966
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-17,-0.010569851179178302
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-18,0.031329995988468085
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-19,-0.017572953717209683
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-20,-0.04033487997834617
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-21,0.0019359847673054986
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-22,0.040984775704245746
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-23,0.05070704081013333
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-24,0.0028945197989721505
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-25,0.00459702068774448
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-26,0.02057580611428189
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-27,0.010491683596018153
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-28,-0.004451002921267988
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-29,0.127874582224351
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-04-30,-0.015468884734963884
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-01,0.02450761109362487
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-02,0.016668872997883666
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-03,-0.00811716680970842
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-04,-0.0020671325924145334
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-05,0.017161127431083667
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-06,0.014053240500814246
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-07,0.08936226119927271
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-08,-0.018581078174948695
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-09,-0.026320389804148303
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-10,-0.08371658143455396
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-11,-0.017783555960656727
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-12,0.029053710936847943
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-13,0.05548720122263051
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-14,0.051023618038148366
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-15,-0.048850184449084844
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-16,0.0070240333279991685
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-17,0.0322059640559198
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-18,0.005777213624288291
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-19,0.00474895359245453
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-20,-0.026698114256783034
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-21,-0.04721284946574733
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-22,0.011394314476126044
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-23,0.0011138875254259606
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-24,-0.05078292815414798
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-25,0.005349151309797797
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-26,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-27,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-28,0.04112584581184692
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-29,-0.015611596557009166
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-30,0.028606917934123843
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-05-31,-0.02588130258970478
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-01,0.07899294857381267
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-02,-0.0672531114896715
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-03,0.015596346914726777
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-04,0.01276300698584032
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-05,-0.017112322028601912
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-06,0.004789727007217359
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-07,0.008747196114364142
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-08,0.003637187394823105
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-09,-0.0009039343978406444
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-10,0.011534732022827843
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-11,-0.0625539700293739
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-12,0.0066896866863243604
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-13,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-14,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-15,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-16,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-17,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-18,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-19,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-20,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-21,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-22,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-23,-0.005940258842124622
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-24,0.0002949997558271988
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-25,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-26,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-27,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-28,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-29,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-06-30,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-01,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-02,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-03,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-04,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-05,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-06,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-07,-0.006598553047865772
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-08,0.003314807613368833
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-09,-0.018676212591619053
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-10,-0.003561476839225195
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-11,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-12,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-13,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-14,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-15,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-16,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-17,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-18,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-19,0.003582615066245411
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-20,-0.005234457935359038
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-21,0.024836703736459853
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-22,0.013715659111249168
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-23,0.008936693582525801
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-24,-0.006763493842396384
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-25,0.016927385348429635
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-26,0.02396279805901147
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-27,0.10683981219248784
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-28,-0.010941104334257212
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-29,0.017777621295043344
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-30,7.582372179804064e-05
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-07-31,0.021271083623239484
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-01,0.040662981531070286
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-02,-0.06173713263172309
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-03,0.0135609964174227
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-04,-0.0023019324877607827
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-05,0.048562995530600395
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-06,0.0016615123210695915
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-07,-0.014195858176417886
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-08,0.01443548272105466
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-09,-0.006684660224792083
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-10,0.01864878852975904
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-11,-0.04269960803995043
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-12,0.015081019917035143
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-13,0.018762665563606507
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-14,-0.0015829012894715833
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-15,0.007848782983893687
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-16,0.005091067120424619
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-17,0.0315999886510403
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-18,-0.027512309784393563
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-19,-0.015942576367870664
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-20,0.00846380676675429
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-21,-0.027429108779337352
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-22,0.011483777842132059
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-23,-0.0012052052457269813
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-24,0.008587499228400408
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-25,-0.037011109248418106
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-26,0.0016366197755516864
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-27,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-28,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-29,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-30,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-08-31,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-01,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-02,-0.04050080132418005
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-03,-0.005834053355390721
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-04,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-05,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-06,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-07,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-08,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-09,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-10,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-11,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-12,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-13,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-14,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-15,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-16,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-17,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-18,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-19,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-20,-0.005034008787703046
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-21,0.0013900101462600034
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-22,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-23,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-24,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-25,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-26,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-27,-0.0029959683220659988
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-28,-0.007086212988038687
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-29,0.013476870980801858
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-09-30,-0.005786458160635832
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-01,-0.0194967964533832
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-02,-0.004430347312074923
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-03,-0.004218004995080569
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-04,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-05,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-06,-0.017866254755140976
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-07,-0.004777433688848141
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-08,0.0
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-09,0.012522022548982438
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-10,0.02227686488462377
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-11,0.00672731289060069
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-12,0.014342176500810933
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-13,-0.009317264253455249
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-14,-0.00018740273761674864
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-15,0.0077293432197668155
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-16,-0.016109207041431484
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-17,0.0036319765534186255
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-18,0.012551248633531631
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-19,0.021841340017875965
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-20,0.01348630740831358
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-21,0.07143834891424494
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-22,0.014861941463005457
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-23,-0.0034898295418652747
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-24,0.014554594271735222
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-25,-0.005928446411755939
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-26,0.001871786578243051
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-27,0.04412846459651265
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-28,-0.027008758747818273
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-29,0.014687444292854845
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-30,0.00802096369314309
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-10-31,0.01730289824818898
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-11-01,-0.0020322125332465912
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-11-02,-0.015155854092888221
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-11-03,0.03480014216593519
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-11-04,0.009059019815956249
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-11-05,0.09838640163835088
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-11-06,-0.0002576392126415472
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-11-07,-0.04889121423994913
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-11-08,0.04365278026866348
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-11-09,-0.007348724092542724
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-11-10,-0.0019656199659709994
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-11-11,0.025161308409300087
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-11-12,0.03851339591363623
D1Range_H4Flow_no_flow4h,D1Range_H4Flow,50.0,2020-11-13,0.001923646678188784
