trade_id,side,entry_ts,exit_ts,return_pct,pnl_usd,fees_usd,n_buy_fills,n_sell_fills,entry_reason,exit_reason,max_exposure_during_trade,exposure_at_entry,exposure_at_exit,entry_ts_ms,exit_ts_ms,entry_price,exit_price,qty,days_held,regime,label
16,long,2020-01-17T08:00:00Z,2020-02-16T20:00:00Z,8.851146,133.479193,4.813139,1,1,vdo_trend_accel,trailing_stop,0.113153,0.098647,0.0,1579248000000,1581883200000,8944.477774,9736.166526,0.17176921,30.5,AnalyticalRegime.NEUTRAL,candidate
17,long,2020-02-18T16:00:00Z,2020-03-08T20:00:00Z,-15.926923,-737.171807,12.679238,1,1,vdo_trend_accel,fixed_stop,0.300441,0.297925,0.0,1582041600000,1583697600000,9840.523148,8273.23056,0.46665232,19.166667,AnalyticalRegime.BULL,candidate
18,long,2020-03-11T04:00:00Z,2020-03-12T12:00:00Z,-23.620566,-1238.995266,13.810746,1,1,vdo_trend_accel,emergency_dd,0.350614,0.348496,0.0,1583899200000,1584014400000,7931.725781,6058.207246,0.65812781,1.333333,AnalyticalRegime.NEUTRAL,candidate
19,long,2020-05-01T08:00:00Z,2020-05-10T04:00:00Z,-1.84413,-15.409703,2.300074,1,1,vdo_trend,trailing_stop,0.064002,0.05802,0.0,1588320000000,1589083200000,8775.949372,8614.109426,0.08817581,8.833333,AnalyticalRegime.NEUTRAL,candidate
20,long,2020-05-17T16:00:00Z,2020-05-22T04:00:00Z,-8.608806,-417.831399,13.715452,1,1,vdo_trend_accel,emergency_dd,0.351183,0.349108,0.0,1589731200000,1590120000000,9832.465096,8986.007249,0.48588614,4.5,AnalyticalRegime.BULL,candidate
21,long,2020-05-26T08:00:00Z,2020-06-04T08:00:00Z,7.519179,340.56488,14.407726,1,1,vdo_trend_accel,trailing_stop,0.380449,0.348071,0.0,1590480000000,1591257600000,8965.789069,9639.942822,0.51624687,9.0,AnalyticalRegime.BULL,candidate
22,long,2020-06-05T00:00:00Z,2020-08-04T12:00:00Z,13.358579,524.377054,12.724722,1,1,vdo_trend_accel,trailing_stop,0.337405,0.293644,0.0,1591315200000,1596542400000,9797.930587,11106.794869,0.40580049,60.5,AnalyticalRegime.BULL,candidate
23,long,2020-08-10T04:00:00Z,2020-09-03T16:00:00Z,-11.32812,-564.697915,13.943997,1,1,vdo_trend_accel,emergency_dd,0.358025,0.349538,0.0,1597032000000,1599148800000,12021.412402,10659.612388,0.40985792,24.5,AnalyticalRegime.BULL,candidate
24,long,2020-09-06T08:00:00Z,2020-09-21T16:00:00Z,1.638195,70.225487,14.296067,1,1,vdo_trend_accel,trailing_stop,0.369932,0.351106,0.0,1599379200000,1600704000000,10240.592918,10408.353835,0.4615592,15.333333,AnalyticalRegime.BULL,candidate
25,long,2020-09-26T08:00:00Z,2020-10-29T08:00:00Z,22.480987,771.44312,11.546131,1,1,vdo_trend,trailing_stop,0.306011,0.255236,0.0,1601107200000,1603958400000,10716.548516,13125.734415,0.32284745,33.0,AnalyticalRegime.CHOP,candidate
26,long,2020-10-31T08:00:00Z,2020-11-26T08:00:00Z,29.46046,1225.876838,14.417122,1,1,vdo_trend,trailing_stop,0.370784,0.297919,0.0,1604131200000,1606377600000,13589.719534,17593.313483,0.30822579,26.0,AnalyticalRegime.BULL,candidate
27,long,2020-11-28T12:00:00Z,2020-12-09T00:00:00Z,6.568703,348.929881,16.869953,1,1,vdo_trend_accel,trailing_stop,0.38228,0.355004,0.0,1606564800000,1607472000000,17177.45458,18305.790471,0.31695622,10.5,AnalyticalRegime.BULL,candidate
28,long,2020-12-12T04:00:00Z,2021-01-11T08:00:00Z,60.158106,8965.274509,58.389648,11,1,vdo_trend_accel,trailing_stop,0.969845,0.351535,0.0,1607745600000,1610352000000,21439.99283,34337.886343,0.69788297,30.166667,AnalyticalRegime.BULL,candidate
29,long,2021-01-13T16:00:00Z,2021-01-20T04:00:00Z,-3.977777,-350.987168,25.038012,5,1,vdo_trend,trailing_stop,0.348426,0.112284,0.0,1610553600000,1611115200000,36478.468249,35027.436276,0.23343538,6.5,AnalyticalRegime.SHOCK,candidate
30,long,2021-01-23T04:00:00Z,2021-02-23T04:00:00Z,29.868777,5888.328409,68.420707,13,1,vdo_trend,trailing_stop,0.862878,0.092899,0.0,1611374400000,1614052800000,39924.02438,51848.842245,0.49702931,31.0,AnalyticalRegime.BULL,candidate
31,long,2021-03-02T00:00:00Z,2021-03-16T04:00:00Z,0.007434,-35.373104,74.432108,8,1,vdo_trend_accel,trailing_stop,0.836911,0.114735,0.0,1614643200000,1615867200000,54214.370669,54218.400908,0.45762369,14.166667,AnalyticalRegime.BULL,candidate
32,long,2021-03-20T16:00:00Z,2021-04-17T16:00:00Z,2.063011,413.141435,65.563543,7,1,vdo_trend_accel,trailing_stop,0.733797,0.293564,0.0,1616256000000,1618675200000,58987.48207,60204.400416,0.36671146,28.0,AnalyticalRegime.BULL,candidate
33,long,2021-04-25T04:00:00Z,2021-05-05T00:00:00Z,-0.755804,-215.433265,71.170397,5,1,vdo_trend,trailing_stop,0.794103,0.255382,0.0,1619323200000,1620172800000,53556.641468,53151.858251,0.4446406,9.833333,AnalyticalRegime.BULL,candidate
34,long,2021-05-06T12:00:00Z,2021-05-13T20:00:00Z,-16.408693,-1524.992045,25.399836,1,1,vdo_trend_accel,fixed_stop,0.308525,0.300275,0.0,1620302400000,1620936000000,58046.002497,48521.412172,0.15889683,7.333333,AnalyticalRegime.BULL,candidate
35,long,2021-05-20T08:00:00Z,2021-05-23T16:00:00Z,-16.081681,-942.032567,16.034838,3,1,vdo_trend_accel,fixed_stop,0.192425,0.096023,0.0,1621497600000,1621785600000,39661.318726,33283.111909,0.14654843,3.333333,AnalyticalRegime.SHOCK,candidate
36,long,2021-07-31T00:00:00Z,2021-08-19T04:00:00Z,3.3142,323.856185,31.262963,8,1,vdo_trend_accel,trailing_stop,0.395024,0.090656,0.0,1627689600000,1629345600000,42591.370936,44002.934042,0.24068529,19.166667,AnalyticalRegime.NEUTRAL,candidate
37,long,2021-08-19T20:00:00Z,2021-08-26T12:00:00Z,-1.541652,-241.369669,42.533046,4,1,vdo_trend_accel,trailing_stop,0.521808,0.29369,0.0,1629403200000,1629979200000,47521.694773,46789.075809,0.30065881,6.666667,AnalyticalRegime.BULL,candidate
38,long,2021-08-27T16:00:00Z,2021-09-08T04:00:00Z,-5.810011,-1359.432323,66.53714,8,1,vdo_trend_accel,trailing_stop,0.828468,0.318998,0.0,1630080000000,1631073600000,49266.341113,46403.961213,0.46365583,11.5,AnalyticalRegime.BULL,candidate
39,long,2021-09-11T08:00:00Z,2021-09-20T08:00:00Z,-0.673854,-67.012189,24.349634,1,1,vdo_trend,trailing_stop,0.323302,0.309214,0.0,1631347200000,1632124800000,45089.025231,44785.191198,0.18062009,9.0,AnalyticalRegime.BULL,candidate
40,long,2021-09-22T16:00:00Z,2021-10-22T00:00:00Z,39.389574,9938.445121,91.084625,12,1,vdo_trend_accel,trailing_stop,0.97303,0.308416,0.0,1632326400000,1634860800000,44573.615149,62130.972398,0.56907659,29.333333,AnalyticalRegime.BULL,candidate
41,long,2021-10-25T04:00:00Z,2021-11-12T12:00:00Z,0.731765,194.043843,100.618954,10,1,vdo_trend_accel,trailing_stop,0.925887,0.302774,0.0,1635134400000,1636718400000,63226.781273,63689.452748,0.52853209,18.333333,AnalyticalRegime.BULL,candidate
42,long,2021-11-15T08:00:00Z,2021-12-04T08:00:00Z,-21.933357,-5328.008762,64.538843,7,1,vdo_trend,emergency_dd,0.65565,0.255607,0.0,1636963200000,1638604800000,60455.422524,47195.519061,0.39967969,19.0,AnalyticalRegime.BULL,candidate
43,long,2021-12-12T00:00:00Z,2021-12-13T20:00:00Z,-5.662884,-886.799972,44.536506,3,1,vdo_trend_accel,emergency_dd,0.487845,0.349918,0.0,1639267200000,1639425600000,49495.494685,46692.622335,0.30867642,1.833333,AnalyticalRegime.BULL,candidate
44,long,2021-12-25T08:00:00Z,2022-01-06T04:00:00Z,-16.044572,-1247.734972,21.291322,1,1,vdo_trend,fixed_stop,0.257141,0.25428,0.0,1640419200000,1641441600000,50970.11191,42792.175709,0.15138512,11.833333,AnalyticalRegime.BULL,candidate
45,long,2023-03-30T08:00:00Z,2023-04-17T08:00:00Z,3.668174,298.713123,25.979521,1,1,vdo_trend_accel,trailing_stop,0.308145,0.292886,0.0,1680163200000,1681718400000,28753.732181,29808.46916,0.29574846,18.0,AnalyticalRegime.BULL,candidate
46,long,2023-04-18T12:00:00Z,2023-04-21T20:00:00Z,-10.385563,-1078.270433,29.152463,1,1,vdo_trend_accel,emergency_dd,0.350302,0.348837,0.0,1681819200000,1682107200000,30410.978185,27252.62692,0.33704059,3.333333,AnalyticalRegime.BULL,candidate
47,long,2023-04-23T20:00:00Z,2023-05-01T16:00:00Z,2.361393,158.711474,21.820138,1,1,vdo_trend,trailing_stop,0.271105,0.256025,0.0,1682280000000,1682956800000,27493.252646,28142.476403,0.26146433,7.833333,AnalyticalRegime.BULL,candidate
48,long,2023-05-04T08:00:00Z,2023-07-08T08:00:00Z,3.6989,256.051927,22.079732,1,1,vdo_trend,trailing_stop,0.269264,0.255793,0.0,1683187200000,1688803200000,29087.265465,30163.174188,0.24843396,65.0,AnalyticalRegime.CHOP,candidate
49,long,2023-07-09T16:00:00Z,2023-08-18T00:00:00Z,-12.452453,-1243.511915,27.799799,1,1,vdo_trend_accel,emergency_dd,0.355252,0.345216,0.0,1688918400000,1692316800000,30379.827057,26596.793246,0.32527727,39.333333,AnalyticalRegime.BULL,candidate
50,long,2023-08-20T00:00:00Z,2023-08-31T20:00:00Z,0.040256,-10.501134,28.696139,1,1,vdo_dip_buy,trailing_stop,0.365061,0.350352,0.0,1692489600000,1693512000000,26126.116535,26136.633751,0.36604961,11.833333,AnalyticalRegime.NEUTRAL,candidate
51,long,2023-10-02T04:00:00Z,2023-11-07T12:00:00Z,22.868449,295.051284,4.348254,1,1,vdo_trend_accel,trailing_stop,0.059514,0.04795,0.0,1696219200000,1699358400000,28154.673572,34593.210827,0.04619815,36.333333,AnalyticalRegime.NEUTRAL,candidate
52,long,2023-11-08T12:00:00Z,2023-11-15T04:00:00Z,-0.055174,-18.924878,27.675034,1,1,vdo_trend_accel,trailing_stop,0.346894,0.334037,0.0,1699444800000,1700020800000,35366.139633,35346.626846,0.26091502,6.666667,AnalyticalRegime.BULL,candidate
53,long,2023-11-15T20:00:00Z,2023-12-11T20:00:00Z,8.529393,807.038608,30.171986,1,1,vdo_trend_accel,trailing_stop,0.388468,0.352474,0.0,1700078400000,1702324800000,37537.499365,40739.220205,0.25696858,26.0,AnalyticalRegime.BULL,candidate
54,long,2023-12-13T16:00:00Z,2024-01-13T04:00:00Z,1.396392,104.700386,25.419499,1,1,vdo_trend_accel,trailing_stop,0.321593,0.300926,0.0,1702483200000,1705118400000,41981.119655,42567.340712,0.20043336,30.5,AnalyticalRegime.BULL,candidate
55,long,2024-01-16T16:00:00Z,2024-01-22T20:00:00Z,-8.11908,-822.0484,28.655193,1,1,vdo_trend_accel,emergency_dd,0.349852,0.349852,0.0,1705420800000,1705953600000,43295.713263,39780.499645,0.22995105,6.166667,AnalyticalRegime.CHOP,candidate
56,long,2024-01-24T20:00:00Z,2024-02-24T00:00:00Z,27.233405,2613.029535,32.935179,1,1,vdo_trend_accel,trailing_stop,0.415119,0.351914,0.0,1706126400000,1708732800000,39842.852991,50693.418536,0.24251922,30.166667,AnalyticalRegime.BULL,candidate
57,long,2024-02-25T04:00:00Z,2024-03-14T20:00:00Z,22.871918,5574.220165,82.137595,9,1,vdo_trend_accel,trailing_stop,0.851423,0.293844,0.0,1708833600000,1710446400000,56437.38089,69345.692264,0.43533995,18.666667,AnalyticalRegime.BULL,candidate
58,long,2024-03-19T00:00:00Z,2024-04-02T08:00:00Z,-3.209475,-1052.896964,92.647278,8,1,vdo_trend,trailing_stop,0.882931,0.334616,0.0,1710806400000,1712044800000,68590.454814,66389.061114,0.45758686,14.333333,AnalyticalRegime.SHOCK,candidate
59,long,2024-04-04T16:00:00Z,2024-04-12T20:00:00Z,-3.246061,-677.824287,58.990138,5,1,vdo_trend_accel,trailing_stop,0.586918,0.296067,0.0,1712246400000,1712952000000,69017.503208,66777.152731,0.28960461,8.166667,AnalyticalRegime.BULL,candidate
60,long,2024-04-17T00:00:00Z,2024-04-30T20:00:00Z,-7.577401,-2490.529706,93.163303,12,1,vdo_trend_accel,emergency_dd,0.952603,0.293623,0.0,1713312000000,1714507200000,64090.030512,59233.671873,0.50362475,13.833333,AnalyticalRegime.BULL,candidate
61,long,2024-05-04T00:00:00Z,2024-05-23T20:00:00Z,5.219168,1517.204461,92.275804,10,1,vdo_trend_accel,trailing_stop,0.961396,0.349734,0.0,1714780800000,1716494400000,63802.820391,67132.79682,0.46982788,19.833333,AnalyticalRegime.BULL,candidate
62,long,2024-05-27T16:00:00Z,2024-06-11T12:00:00Z,-4.596507,-980.403586,60.629732,5,1,vdo_trend_accel,emergency_dd,0.633972,0.346684,0.0,1716825600000,1718107200000,70042.641763,66823.126723,0.29532455,14.833333,AnalyticalRegime.BULL,candidate
63,long,2024-06-13T12:00:00Z,2024-06-21T12:00:00Z,-5.345866,-976.056907,51.931161,4,1,vdo_trend,emergency_dd,0.555049,0.346012,0.0,1718280000000,1718971200000,67304.250888,63706.255933,0.26425952,8.0,AnalyticalRegime.TOPPING,candidate
64,long,2024-06-23T20:00:00Z,2024-07-05T04:00:00Z,-14.079745,-1457.484328,28.606833,1,1,vdo_trend_accel,emergency_dd,0.33022,0.329425,0.0,1719172800000,1720152000000,64213.945817,55172.785807,0.15974323,11.333333,AnalyticalRegime.BULL,candidate
65,long,2024-07-07T04:00:00Z,2024-07-25T04:00:00Z,5.1677,839.645005,51.577784,4,1,vdo_trend,trailing_stop,0.599081,0.347968,0.0,1720324800000,1721880000000,60883.239162,64029.502443,0.27527368,18.0,AnalyticalRegime.NEUTRAL,candidate
66,long,2024-07-26T08:00:00Z,2024-08-01T16:00:00Z,-6.702361,-869.584391,36.849107,2,1,vdo_trend_accel,emergency_dd,0.429455,0.351771,0.0,1721980800000,1722528000000,67359.205271,62844.548287,0.18867407,6.333333,AnalyticalRegime.BULL,candidate
67,long,2024-08-06T04:00:00Z,2024-08-19T00:00:00Z,4.751365,259.726977,17.362875,1,1,vdo_trend_accel,trailing_stop,0.209475,0.193911,0.0,1722916800000,1724025600000,55721.409646,58368.937257,0.10145687,12.833333,AnalyticalRegime.NEUTRAL,candidate
68,long,2024-08-20T04:00:00Z,2024-08-27T16:00:00Z,1.594619,149.217983,31.286555,1,1,vdo_trend_accel,trailing_stop,0.363892,0.35145,0.0,1724126400000,1724774400000,60679.824345,61647.436297,0.1705074,7.5,AnalyticalRegime.NEUTRAL,candidate
69,long,2024-08-31T00:00:00Z,2024-09-30T16:00:00Z,3.236755,365.220127,36.126818,3,1,vdo_trend,trailing_stop,0.416592,0.25551,0.0,1725062400000,1727712000000,61507.042317,63497.87447,0.19266879,30.666667,AnalyticalRegime.CHOP,candidate
70,long,2024-10-04T08:00:00Z,2024-10-23T12:00:00Z,5.859893,812.597261,44.012845,3,1,vdo_trend_accel,trailing_stop,0.499382,0.331709,0.0,1728028800000,1729684800000,62674.919303,66347.602604,0.22741686,19.166667,AnalyticalRegime.BULL,candidate
71,long,2024-10-24T20:00:00Z,2024-11-01T08:00:00Z,0.481224,78.452045,71.38292,7,1,vdo_trend_accel,trailing_stop,0.780963,0.345444,0.0,1729800000000,1730448000000,68873.009842,69204.443618,0.34465159,7.5,AnalyticalRegime.BULL,candidate
72,long,2024-11-04T04:00:00Z,2024-11-24T16:00:00Z,29.846427,8704.144249,101.205969,12,1,vdo_trend_accel,trailing_stop,0.9646,0.348887,0.0,1730692800000,1732464000000,73783.811276,95805.642455,0.39784694,20.5,AnalyticalRegime.BULL,candidate
73,long,2024-11-27T16:00:00Z,2024-12-09T20:00:00Z,0.763097,226.003745,111.217549,6,1,vdo_trend_accel,trailing_stop,0.939205,0.35285,0.0,1732723200000,1733774400000,96238.88807,96973.283938,0.38374928,12.166667,AnalyticalRegime.BULL,candidate
74,long,2024-12-11T16:00:00Z,2024-12-19T00:00:00Z,-1.447035,-611.298243,114.155524,4,1,vdo_trend_accel,trailing_stop,0.968985,0.352028,0.0,1733932800000,1734566400000,101573.637407,100103.831041,0.37735342,7.333333,AnalyticalRegime.BULL,candidate
75,long,2024-12-22T00:00:00Z,2025-01-07T20:00:00Z,0.430916,89.557391,96.068704,9,1,vdo_trend,trailing_stop,0.829343,0.262206,0.0,1734825600000,1736280000000,95942.13247,96355.562123,0.33305549,16.833333,AnalyticalRegime.BULL,candidate
76,long,2025-01-10T20:00:00Z,2025-01-23T12:00:00Z,3.736881,1338.384055,114.209952,9,1,vdo_trend_accel,trailing_stop,0.962115,0.292156,0.0,1736539200000,1737633600000,98173.938041,101842.580986,0.3806684,12.666667,AnalyticalRegime.CHOP,candidate
77,long,2025-01-24T16:00:00Z,2025-02-02T20:00:00Z,-6.661627,-2453.00173,104.590899,9,1,vdo_trend_accel,emergency_dd,0.892879,0.306209,0.0,1737734400000,1738526400000,105181.73607,98174.921398,0.34288165,9.166667,AnalyticalRegime.CHOP,candidate
78,long,2025-02-04T20:00:00Z,2025-02-25T08:00:00Z,-9.065558,-2964.11514,92.255079,9,1,vdo_trend_accel,emergency_dd,0.85265,0.291158,0.0,1738699200000,1740470400000,98126.419722,89230.71232,0.32826819,20.5,AnalyticalRegime.CHOP,candidate
79,long,2025-02-27T20:00:00Z,2025-03-04T08:00:00Z,-3.474897,-868.544288,70.734379,6,1,vdo_dip_buy,trailing_stop,0.690279,0.333339,0.0,1740686400000,1741075200000,86094.944909,83103.234397,0.27870426,4.5,AnalyticalRegime.NEUTRAL,candidate
80,long,2025-03-05T12:00:00Z,2025-03-09T12:00:00Z,-5.840916,-1137.831883,55.394855,4,1,vdo_trend_accel,emergency_dd,0.557993,0.34656,0.0,1741176000000,1741521600000,90207.969026,84938.997256,0.21085095,4.0,AnalyticalRegime.BULL,candidate
81,long,2025-03-29T16:00:00Z,2025-04-06T08:00:00Z,0.539793,44.621073,34.506518,1,1,vdo_dip_buy,trailing_stop,0.362463,0.351256,0.0,1743264000000,1743926400000,82496.654824,82941.965786,0.13905063,7.666667,AnalyticalRegime.NEUTRAL,candidate
82,long,2025-04-21T04:00:00Z,2025-05-05T00:00:00Z,3.733573,750.393757,64.092327,5,1,vdo_trend_accel,trailing_stop,0.656462,0.350904,0.0,1745208000000,1746403200000,90793.513705,94183.355959,0.23099222,13.833333,AnalyticalRegime.CHOP,candidate
83,long,2025-05-06T20:00:00Z,2025-05-25T12:00:00Z,7.532754,2381.479452,100.570721,11,1,vdo_trend_accel,trailing_stop,0.969678,0.297526,0.0,1746561600000,1748174400000,99646.622361,107152.756825,0.32421348,18.666667,AnalyticalRegime.BULL,candidate
84,long,2025-06-02T16:00:00Z,2025-07-15T08:00:00Z,9.955191,3338.139243,107.381186,12,1,vdo_trend,trailing_stop,0.959291,0.255139,0.0,1748880000000,1752566400000,106099.92982,116662.380065,0.32136252,42.666667,AnalyticalRegime.BULL,candidate
85,long,2025-07-21T08:00:00Z,2025-08-01T20:00:00Z,-4.874664,-1710.883092,99.804633,9,1,vdo_trend_accel,emergency_dd,0.87273,0.327816,0.0,1753084800000,1754078400000,119017.050752,113215.369662,0.2865079,11.5,AnalyticalRegime.BULL,candidate
86,long,2025-08-03T20:00:00Z,2025-08-15T16:00:00Z,-0.427352,-198.460491,103.016764,10,1,vdo_trend_accel,trailing_stop,0.926007,0.293276,0.0,1754251200000,1755273600000,117660.81026,117157.984089,0.29247166,11.833333,AnalyticalRegime.BULL,candidate
87,long,2025-08-21T00:00:00Z,2025-08-29T16:00:00Z,-4.805409,-1410.321937,83.450703,7,1,vdo_trend_accel,emergency_dd,0.767891,0.349676,0.0,1755734400000,1756483200000,113743.721595,108277.870867,0.25057834,8.666667,AnalyticalRegime.BULL,candidate
88,long,2025-08-31T20:00:00Z,2025-09-21T04:00:00Z,3.135505,1015.462009,103.802458,11,1,vdo_trend_accel,trailing_stop,0.958907,0.298201,0.0,1756670400000,1758427200000,112040.736223,115553.779497,0.3040567,20.333333,AnalyticalRegime.BULL,candidate
89,long,2025-09-24T12:00:00Z,2025-10-10T16:00:00Z,6.032552,2055.665907,108.163919,12,1,vdo_trend_accel,trailing_stop,0.961763,0.350944,0.0,1758715200000,1760112000000,112135.375724,118900.000765,0.31211358,16.166667,AnalyticalRegime.TOPPING,candidate
90,long,2025-10-12T16:00:00Z,2025-10-17T08:00:00Z,-7.35732,-1422.038661,54.816229,3,1,vdo_trend_accel,emergency_dd,0.494416,0.352599,0.0,1760284800000,1760688000000,113908.775553,105528.142658,0.16653603,4.666667,AnalyticalRegime.BULL,candidate
91,long,2025-10-20T08:00:00Z,2025-11-04T16:00:00Z,-7.439749,-2693.589268,102.659919,11,1,vdo_trend_accel,emergency_dd,0.959089,0.293202,0.0,1760947200000,1762272000000,111380.260232,103093.848779,0.31910586,15.333333,AnalyticalRegime.BULL,candidate
