label,trade_id,entry_time,exit_time,entry_price,exit_price,qty,pnl,return_pct,days_held,entry_reason,exit_reason,regime
candidate,17,1597032000000,1599336000000,11901.797458,9946.705829,1.20538494,-2374.622423,-16.42686,26.666667,vdo_trend_accel,fixed_stop,AnalyticalRegime.BULL
candidate,18,1599393600000,1600704000000,10303.577992,10408.353835,1.19077201,106.173176,1.016888,15.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,19,1601107200000,1603958400000,10734.24594,13125.734415,1.15447301,2738.17894,22.279054,33.0,vdo_trend,trailing_stop,AnalyticalRegime.CHOP
candidate,20,1604131200000,1606377600000,13911.861241,17593.313483,1.07041608,3912.43742,26.462687,26.0,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,21,1606564800000,1607472000000,18056.435675,18305.790471,1.0166405,225.588574,1.380975,10.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,22,1607745600000,1610352000000,18473.044316,34337.886343,1.00338059,15866.793572,85.881037,30.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,23,1610553600000,1611115200000,36457.727358,35027.436276,0.61290644,-908.837434,-3.923149,6.5,vdo_trend,trailing_stop,AnalyticalRegime.SHOCK
candidate,24,1611374400000,1614052800000,37143.284455,51848.842245,0.72904492,10664.311955,39.591431,31.0,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,25,1614643200000,1615867200000,51693.478504,54218.400908,0.80566965,1968.730173,4.884412,14.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,26,1616256000000,1618675200000,58224.589924,60204.400416,0.74050401,1399.185201,3.4003,28.0,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,27,1619323200000,1620172800000,51496.377921,53151.858251,0.86013184,1355.354929,3.214751,9.833333,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,28,1620302400000,1620936000000,58046.002497,48521.412172,0.25928247,-2488.430403,-16.408693,7.333333,vdo_trend_accel,fixed_stop,AnalyticalRegime.BULL
candidate,29,1621497600000,1621785600000,40231.616741,33283.111909,0.18928081,-1324.668418,-17.271254,3.333333,vdo_trend_accel,fixed_stop,AnalyticalRegime.SHOCK
candidate,30,1627689600000,1629345600000,42568.051804,44002.934042,0.39725136,543.788578,3.370796,19.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,31,1629403200000,1629979200000,47483.646887,46789.075809,0.79053913,-604.568508,-1.462758,6.666667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,32,1630080000000,1631073600000,48682.31968,46403.961213,0.89109304,-2092.254735,-4.680053,11.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,33,1631347200000,1632124800000,45089.025231,44785.191198,0.29551372,-109.639083,-0.673854,9.0,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,34,1632326400000,1634860800000,43681.694495,62130.972398,0.95314152,17495.943428,42.235719,29.333333,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,35,1635134400000,1636718400000,62640.032749,63689.452748,0.92348689,880.90105,1.675318,18.333333,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,36,1636963200000,1638604800000,59641.619609,47195.519061,0.9683013,-12120.124529,-20.868146,19.0,vdo_trend,fixed_stop,AnalyticalRegime.BULL
candidate,37,1639267200000,1641528000000,49439.392337,41761.317341,0.34943401,-2704.869804,-15.530278,26.166667,vdo_trend_accel,fixed_stop,AnalyticalRegime.BULL
candidate,38,1680163200000,1681718400000,28450.395487,29808.46916,1.55433793,2041.406763,4.773479,18.0,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,39,1681819200000,1688803200000,29137.093656,30163.174188,1.61482737,1583.880449,3.521561,80.833333,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,40,1688918400000,1692374400000,30609.87877,25975.99451,1.58835491,-7422.141453,-15.138525,40.0,vdo_trend_accel,fixed_stop,AnalyticalRegime.BULL
candidate,41,1692460800000,1693512000000,26242.232564,26136.633751,0.56837123,-82.302293,-0.4024,12.166667,vdo_dip_buy,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,42,1696737600000,1700020800000,30212.782386,35346.626846,1.35312467,6874.988977,16.992293,38.0,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,43,1700078400000,1702324800000,37597.106219,40739.220205,1.2511145,3854.690238,8.357329,26.0,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,44,1702483200000,1705118400000,42363.584212,42567.340712,1.24658039,174.40344,0.480971,30.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,45,1705420800000,1708732800000,40830.219405,50693.418536,1.30005023,12723.798331,24.156616,38.333333,vdo_trend_accel,trailing_stop,AnalyticalRegime.CHOP
candidate,46,1708833600000,1709668800000,54375.582707,61349.584373,1.10276321,7589.191366,12.825613,9.666667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,47,1710806400000,1712044800000,67358.893718,66389.061114,1.03940281,-1111.554199,-1.439799,14.333333,vdo_trend,trailing_stop,AnalyticalRegime.SHOCK
candidate,48,1712246400000,1714550400000,69440.714094,57442.514375,1.00144798,-12101.86141,-17.278336,26.666667,vdo_trend_accel,fixed_stop,AnalyticalRegime.BULL
candidate,49,1714665600000,1715241600000,61905.687003,61191.922153,0.9234644,-743.899275,-1.152988,6.666667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,50,1715328000000,1716494400000,63403.457331,67132.79682,0.89834843,3259.783321,5.881918,13.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,51,1716825600000,1720065600000,69606.74116,59042.912776,0.85634799,-9122.15508,-15.176444,37.5,vdo_trend_accel,fixed_stop,AnalyticalRegime.BULL
candidate,52,1720281600000,1721880000000,61811.658706,64029.502443,0.68866053,1461.199552,3.588067,18.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,53,1721980800000,1722830400000,67693.200232,53836.992603,0.72205794,-10063.294848,-20.469128,9.833333,vdo_trend_accel,fixed_stop,AnalyticalRegime.BULL
candidate,54,1722916800000,1724025600000,57819.358495,58368.937257,0.43766806,202.213739,0.95051,12.833333,vdo_trend_accel,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,55,1726804800000,1729684800000,64522.166745,66347.602604,0.67618169,1167.031751,2.829161,33.333333,vdo_trend_accel,trailing_stop,AnalyticalRegime.CHOP
candidate,56,1729800000000,1730448000000,67720.653735,69204.443618,0.64387522,888.536999,2.191045,7.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,57,1730692800000,1732464000000,70403.880624,95805.642455,0.62291684,15733.666763,36.080059,20.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,58,1732723200000,1733774400000,96238.88807,96973.283938,0.60255118,354.864047,0.763097,12.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,59,1733932800000,1734566400000,101573.637407,100103.831041,0.5925086,-959.841476,-1.447035,7.333333,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,60,1734825600000,1736280000000,95941.753766,96355.562123,0.6219159,167.466412,0.431312,16.833333,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,61,1736539200000,1737633600000,96062.728526,101842.580986,0.61371827,3453.447075,6.016748,12.666667,vdo_trend_accel,trailing_stop,AnalyticalRegime.CHOP
candidate,62,1737734400000,1740470400000,105225.295224,89230.71232,0.59021381,-9519.221593,-15.200321,31.666667,vdo_trend_accel,fixed_stop,AnalyticalRegime.CHOP
candidate,63,1740542400000,1741075200000,87453.660034,83103.234397,0.60532886,-2708.895371,-4.97455,6.166667,vdo_dip_buy,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,64,1741176000000,1744012800000,90080.683981,75050.902772,0.54427157,-8241.554692,-16.684799,32.833333,vdo_trend_accel,fixed_stop,AnalyticalRegime.BULL
candidate,65,1745294400000,1746403200000,92266.585465,94183.355959,0.43475801,771.91088,2.077426,12.833333,vdo_trend_accel,trailing_stop,AnalyticalRegime.CHOP
candidate,66,1746561600000,1748174400000,96444.429154,107152.756825,0.45594529,4809.12788,11.103106,18.666667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,67,1748880000000,1752566400000,105203.711473,116662.380065,0.46916778,5293.936723,10.891886,42.666667,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,68,1753084800000,1760112000000,118895.179204,118900.000765,0.444859,-77.195688,0.004055,81.333333,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,69,1760284800000,1763121600000,113417.281716,96071.306592,0.46263908,-8091.595531,-15.293944,32.833333,vdo_trend_accel,fixed_stop,AnalyticalRegime.BULL
