trade_id,side,entry_ts,exit_ts,return_pct,pnl_usd,fees_usd,n_buy_fills,n_sell_fills,entry_reason,exit_reason,max_exposure_during_trade,exposure_at_entry,exposure_at_exit,entry_ts_ms,exit_ts_ms,entry_price,exit_price,qty,days_held,regime,label
16,long,2020-02-18T16:00:00Z,2020-03-08T20:00:00Z,-15.926923,-686.028937,11.799589,1,1,vdo_trend_accel,fixed_stop,0.300441,0.297925,0.0,1582041600000,1583697600000,9840.523148,8273.23056,0.43427732,19.166667,AnalyticalRegime.BULL,candidate
17,long,2020-03-11T04:00:00Z,2020-03-12T12:00:00Z,-23.620566,-1153.03732,12.852596,1,1,vdo_trend_accel,emergency_dd,0.350614,0.348496,0.0,1583899200000,1584014400000,7931.725781,6058.207246,0.61246879,1.333333,AnalyticalRegime.NEUTRAL,candidate
18,long,2020-05-01T08:00:00Z,2020-05-10T04:00:00Z,-1.84413,-14.340622,2.140501,1,1,vdo_trend,trailing_stop,0.064002,0.05802,0.0,1588320000000,1589083200000,8775.949372,8614.109426,0.08205843,8.833333,AnalyticalRegime.NEUTRAL,candidate
19,long,2020-05-17T16:00:00Z,2020-05-22T04:00:00Z,-8.608806,-388.843452,12.763913,1,1,vdo_trend_accel,emergency_dd,0.351183,0.349108,0.0,1589731200000,1590120000000,9832.465096,8986.007249,0.45217675,4.5,AnalyticalRegime.BULL,candidate
20,long,2020-05-26T08:00:00Z,2020-06-04T08:00:00Z,7.519179,316.937463,13.408159,1,1,vdo_trend_accel,trailing_stop,0.380449,0.348071,0.0,1590480000000,1591257600000,8965.789069,9639.942822,0.48043114,9.0,AnalyticalRegime.BULL,candidate
21,long,2020-06-05T00:00:00Z,2020-08-04T12:00:00Z,13.358579,487.997274,11.841917,1,1,vdo_trend_accel,trailing_stop,0.337405,0.293644,0.0,1591315200000,1596542400000,9797.930587,11106.794869,0.37764721,60.5,AnalyticalRegime.BULL,candidate
22,long,2020-08-10T04:00:00Z,2020-09-03T16:00:00Z,-11.32812,-525.52079,12.976602,1,1,vdo_trend_accel,emergency_dd,0.358025,0.349538,0.0,1597032000000,1599148800000,12021.412402,10659.612388,0.38142315,24.5,AnalyticalRegime.BULL,candidate
23,long,2020-09-06T08:00:00Z,2020-09-21T16:00:00Z,1.638195,65.353444,13.304247,1,1,vdo_trend_accel,trailing_stop,0.369932,0.351106,0.0,1599379200000,1600704000000,10240.592918,10408.353835,0.42953754,15.333333,AnalyticalRegime.BULL,candidate
24,long,2020-09-26T08:00:00Z,2020-10-29T08:00:00Z,22.480987,717.922604,10.745093,1,1,vdo_trend,trailing_stop,0.306011,0.255236,0.0,1601107200000,1603958400000,10716.548516,13125.734415,0.30044922,33.0,AnalyticalRegime.CHOP,candidate
25,long,2020-10-31T08:00:00Z,2020-11-26T08:00:00Z,29.46046,1140.829011,13.416904,1,1,vdo_trend,trailing_stop,0.370784,0.297919,0.0,1604131200000,1606377600000,13589.719534,17593.313483,0.28684197,26.0,AnalyticalRegime.BULL,candidate
26,long,2020-11-28T12:00:00Z,2020-12-09T00:00:00Z,6.568703,324.722124,15.699564,1,1,vdo_trend_accel,trailing_stop,0.38228,0.355004,0.0,1606564800000,1607472000000,17177.45458,18305.790471,0.29496671,10.5,AnalyticalRegime.BULL,candidate
27,long,2020-12-12T04:00:00Z,2021-01-11T08:00:00Z,46.786297,6620.473875,52.629755,7,1,vdo_trend_accel,trailing_stop,0.978915,0.351535,0.0,1607745600000,1610352000000,23393.11443,34337.886343,0.60775845,30.166667,AnalyticalRegime.BULL,candidate
28,long,2021-01-13T16:00:00Z,2021-01-20T04:00:00Z,0.91866,17.825326,7.001551,1,1,vdo_trend,trailing_stop,0.122883,0.112284,0.0,1610553600000,1611115200000,34708.582568,35027.436276,0.06693385,6.5,AnalyticalRegime.SHOCK,candidate
29,long,2021-01-23T04:00:00Z,2021-02-07T16:00:00Z,16.932963,328.082507,6.370727,1,1,vdo_trend,trailing_stop,0.112756,0.092899,0.0,1611374400000,1612713600000,32397.373091,37883.20836,0.06043136,15.5,AnalyticalRegime.BULL,candidate
30,long,2021-02-08T16:00:00Z,2021-02-23T12:00:00Z,-3.319268,-322.213846,27.439943,5,1,vdo_trend_accel,trailing_stop,0.476198,0.13912,0.0,1612800000000,1614081600000,47902.815033,46312.79245,0.19416417,14.833333,AnalyticalRegime.SHOCK,candidate
31,long,2021-03-02T00:00:00Z,2021-03-16T04:00:00Z,9.211399,224.604859,7.790463,1,1,vdo_trend_accel,trailing_stop,0.13969,0.114735,0.0,1614643200000,1615867200000,49645.368159,54218.400908,0.05000436,14.166667,AnalyticalRegime.BULL,candidate
32,long,2021-03-20T16:00:00Z,2021-04-17T16:00:00Z,1.518674,86.646923,19.168275,1,1,vdo_trend_accel,trailing_stop,0.311429,0.293564,0.0,1616256000000,1618675200000,59303.769321,60204.400416,0.10692867,28.0,AnalyticalRegime.BULL,candidate
33,long,2021-04-25T04:00:00Z,2021-05-05T00:00:00Z,1.172767,104.782382,30.968474,4,1,vdo_trend,trailing_stop,0.5018,0.255382,0.0,1619323200000,1620172800000,52535.736691,53151.858251,0.19534601,9.833333,AnalyticalRegime.BULL,candidate
34,long,2021-05-06T12:00:00Z,2021-05-13T20:00:00Z,-16.408693,-1092.906493,18.203142,1,1,vdo_trend_accel,fixed_stop,0.308525,0.300275,0.0,1620302400000,1620936000000,58046.002497,48521.412172,0.11387559,7.333333,AnalyticalRegime.BULL,candidate
35,long,2021-05-20T08:00:00Z,2021-05-23T16:00:00Z,-16.791471,-332.075774,5.394723,1,1,vdo_trend_accel,fixed_stop,0.098072,0.096023,0.0,1621497600000,1621785600000,39999.63966,33283.111909,0.04907679,3.333333,AnalyticalRegime.SHOCK,candidate
36,long,2021-07-31T00:00:00Z,2021-08-19T04:00:00Z,4.152464,74.347836,5.697222,1,1,vdo_trend_accel,trailing_stop,0.102315,0.090656,0.0,1627689600000,1629345600000,42248.576912,44002.934042,0.04403572,19.166667,AnalyticalRegime.NEUTRAL,candidate
37,long,2021-08-19T20:00:00Z,2021-08-26T12:00:00Z,0.069197,-4.845597,17.973491,1,1,vdo_trend_accel,trailing_stop,0.309452,0.29369,0.0,1629403200000,1629979200000,46756.721677,46789.075809,0.12809049,6.666667,AnalyticalRegime.BULL,candidate
38,long,2021-08-27T16:00:00Z,2021-09-08T04:00:00Z,-3.791804,-255.664087,19.116579,1,1,vdo_trend_accel,trailing_stop,0.338105,0.318998,0.0,1630080000000,1631073600000,48232.856706,46403.961213,0.13466626,11.5,AnalyticalRegime.BULL,candidate
39,long,2021-09-11T08:00:00Z,2021-09-20T08:00:00Z,-0.673854,-50.81485,18.464148,1,1,vdo_trend,trailing_stop,0.323302,0.309214,0.0,1631347200000,1632124800000,45089.025231,44785.191198,0.13696289,9.0,AnalyticalRegime.BULL,candidate
40,long,2021-09-22T16:00:00Z,2021-10-22T00:00:00Z,20.846407,2903.386796,46.542338,6,1,vdo_trend_accel,trailing_stop,0.751724,0.308416,0.0,1632326400000,1634860800000,51413.173002,62130.972398,0.27327015,29.333333,AnalyticalRegime.BULL,candidate
41,long,2021-10-25T04:00:00Z,2021-11-12T12:00:00Z,1.298462,249.890219,65.811465,9,1,vdo_trend_accel,trailing_stop,0.955053,0.302774,0.0,1635134400000,1636718400000,62873.069931,63689.452748,0.34666115,18.333333,AnalyticalRegime.BULL,candidate
42,long,2021-11-15T08:00:00Z,2021-12-04T08:00:00Z,-21.933357,-3380.881947,40.95305,7,1,vdo_trend,emergency_dd,0.65565,0.255607,0.0,1636963200000,1638604800000,60455.422524,47195.519061,0.2536163,19.0,AnalyticalRegime.BULL,candidate
43,long,2021-12-12T00:00:00Z,2022-01-05T20:00:00Z,-9.705089,-681.219671,19.760005,1,1,vdo_trend_accel,emergency_dd,0.359665,0.349918,0.0,1639267200000,1641412800000,49439.392337,44641.255241,0.14002175,24.833333,AnalyticalRegime.BULL,candidate
44,long,2023-03-30T08:00:00Z,2023-04-17T08:00:00Z,3.668174,196.608675,17.099347,1,1,vdo_trend_accel,trailing_stop,0.308145,0.292886,0.0,1680163200000,1681718400000,28753.732181,29808.46916,0.19465738,18.0,AnalyticalRegime.BULL,candidate
45,long,2023-04-18T12:00:00Z,2023-04-21T20:00:00Z,-10.385563,-709.702067,19.187731,1,1,vdo_trend_accel,emergency_dd,0.350302,0.348837,0.0,1681819200000,1682107200000,30410.978185,27252.62692,0.22183526,3.333333,AnalyticalRegime.BULL,candidate
46,long,2023-04-23T20:00:00Z,2023-05-01T16:00:00Z,2.361393,104.461606,14.361701,1,1,vdo_trend,trailing_stop,0.271105,0.256025,0.0,1682280000000,1682956800000,27493.252646,28142.476403,0.17209206,7.833333,AnalyticalRegime.BULL,candidate
47,long,2023-05-04T08:00:00Z,2023-07-08T08:00:00Z,3.6989,168.52969,14.532561,1,1,vdo_trend,trailing_stop,0.269264,0.255793,0.0,1683187200000,1688803200000,29087.265465,30163.174188,0.16351565,65.0,AnalyticalRegime.CHOP,candidate
48,long,2023-07-09T16:00:00Z,2023-08-18T00:00:00Z,-12.452453,-818.461631,18.297428,1,1,vdo_trend_accel,emergency_dd,0.355252,0.345216,0.0,1688918400000,1692316800000,30379.827057,26596.793246,0.21409281,39.333333,AnalyticalRegime.BULL,candidate
49,long,2023-08-20T00:00:00Z,2023-08-31T20:00:00Z,0.040256,-6.911695,18.887385,1,1,vdo_dip_buy,trailing_stop,0.365061,0.350352,0.0,1692489600000,1693512000000,26126.116535,26136.633751,0.24092858,11.833333,AnalyticalRegime.NEUTRAL,candidate
50,long,2023-10-02T04:00:00Z,2023-11-07T12:00:00Z,22.868449,194.198505,2.861958,1,1,vdo_trend_accel,trailing_stop,0.059514,0.04795,0.0,1696219200000,1699358400000,28154.673572,34593.210827,0.03040696,36.333333,AnalyticalRegime.NEUTRAL,candidate
51,long,2023-11-08T12:00:00Z,2023-11-15T04:00:00Z,-0.055174,-12.456082,18.215309,1,1,vdo_trend_accel,trailing_stop,0.346894,0.334037,0.0,1699444800000,1700020800000,35366.139633,35346.626846,0.17173051,6.666667,AnalyticalRegime.BULL,candidate
52,long,2023-11-15T20:00:00Z,2023-12-11T20:00:00Z,8.529393,531.181187,19.858767,1,1,vdo_trend_accel,trailing_stop,0.388468,0.352474,0.0,1700078400000,1702324800000,37537.499365,40739.220205,0.16913302,26.0,AnalyticalRegime.BULL,candidate
53,long,2023-12-13T16:00:00Z,2024-01-13T04:00:00Z,1.396392,68.912286,16.730748,1,1,vdo_trend_accel,trailing_stop,0.321593,0.300926,0.0,1702483200000,1705118400000,41981.119655,42567.340712,0.13192235,30.5,AnalyticalRegime.BULL,candidate
54,long,2024-01-16T16:00:00Z,2024-01-22T20:00:00Z,-8.11908,-541.060416,18.860435,1,1,vdo_trend_accel,emergency_dd,0.349852,0.349852,0.0,1705420800000,1705953600000,43295.713263,39780.499645,0.15135047,6.166667,AnalyticalRegime.CHOP,candidate
55,long,2024-01-24T20:00:00Z,2024-02-24T00:00:00Z,27.233405,1719.8584,21.677461,1,1,vdo_trend_accel,trailing_stop,0.415119,0.351914,0.0,1706126400000,1708732800000,39842.852991,50693.418536,0.15962266,30.166667,AnalyticalRegime.BULL,candidate
56,long,2024-02-25T04:00:00Z,2024-03-05T20:00:00Z,18.718219,1081.015437,19.129123,1,1,vdo_trend_accel,trailing_stop,0.354457,0.293844,0.0,1708833600000,1709668800000,51676.637906,61349.584373,0.11283,9.666667,AnalyticalRegime.BULL,candidate
57,long,2024-03-19T00:00:00Z,2024-04-02T08:00:00Z,-1.903976,-146.203609,21.180394,1,1,vdo_trend,trailing_stop,0.352426,0.334616,0.0,1710806400000,1712044800000,67677.626902,66389.061114,0.10532268,14.333333,AnalyticalRegime.SHOCK,candidate
58,long,2024-04-04T16:00:00Z,2024-04-12T20:00:00Z,-1.38596,-93.557201,18.171328,1,1,vdo_trend_accel,trailing_stop,0.307748,0.296067,0.0,1712246400000,1712952000000,67715.664912,66777.152731,0.09007335,8.166667,AnalyticalRegime.BULL,candidate
59,long,2024-04-17T00:00:00Z,2024-05-23T20:00:00Z,5.12955,301.753265,18.674671,1,1,vdo_trend_accel,trailing_stop,0.317494,0.293623,0.0,1713312000000,1716494400000,63857.209348,67132.79682,0.09504374,36.833333,AnalyticalRegime.BULL,candidate
60,long,2024-05-27T16:00:00Z,2024-06-18T16:00:00Z,-8.237651,-615.272583,21.1311,1,1,vdo_trend_accel,emergency_dd,0.354567,0.346684,0.0,1716825600000,1718726400000,70444.251453,64641.300186,0.10428502,22.0,AnalyticalRegime.BULL,candidate
61,long,2024-06-22T08:00:00Z,2024-06-24T20:00:00Z,-8.263741,-598.752036,20.497159,1,1,vdo_trend_accel,emergency_dd,0.34994,0.349407,0.0,1719043200000,1719259200000,64584.52612,59247.428107,0.11034933,2.5,AnalyticalRegime.BULL,candidate
62,long,2024-06-27T00:00:00Z,2024-07-05T04:00:00Z,-9.442746,-662.20002,19.760808,1,1,vdo_trend,emergency_dd,0.359786,0.35095,0.0,1719446400000,1720152000000,60925.860196,55172.785807,0.11347137,8.166667,AnalyticalRegime.BULL,candidate
63,long,2024-07-07T04:00:00Z,2024-07-25T04:00:00Z,10.354905,680.41629,21.070322,1,1,vdo_trend,trailing_stop,0.38827,0.347968,0.0,1720324800000,1721880000000,58021.437951,64029.502443,0.11509032,18.0,AnalyticalRegime.NEUTRAL,candidate
64,long,2024-07-26T08:00:00Z,2024-08-03T00:00:00Z,-8.244951,-579.452813,19.882833,1,1,vdo_trend_accel,emergency_dd,0.35933,0.351771,0.0,1721980800000,1722643200000,66957.467283,61436.857035,0.10323838,7.666667,AnalyticalRegime.BULL,candidate
65,long,2024-08-06T04:00:00Z,2024-08-19T00:00:00Z,4.751365,169.785117,11.350218,1,1,vdo_trend_accel,trailing_stop,0.209475,0.193911,0.0,1722916800000,1724025600000,55721.409646,58368.937257,0.06632298,12.833333,AnalyticalRegime.NEUTRAL,candidate
66,long,2024-08-20T04:00:00Z,2024-08-27T16:00:00Z,1.594619,97.54471,20.452213,1,1,vdo_trend_accel,trailing_stop,0.363892,0.35145,0.0,1724126400000,1724774400000,60679.824345,61647.436297,0.11146173,7.5,AnalyticalRegime.NEUTRAL,candidate
67,long,2024-08-31T00:00:00Z,2024-09-30T16:00:00Z,7.290499,352.912425,15.391277,1,1,vdo_trend,trailing_stop,0.276822,0.25551,0.0,1725062400000,1727712000000,59183.128771,63497.87447,0.08363847,30.666667,AnalyticalRegime.CHOP,candidate
68,long,2024-10-04T08:00:00Z,2024-10-23T12:00:00Z,7.873337,504.940799,20.416916,1,1,vdo_trend_accel,trailing_stop,0.357985,0.331709,0.0,1728028800000,1729684800000,61505.099001,66347.602604,0.10646061,19.166667,AnalyticalRegime.BULL,candidate
69,long,2024-10-24T20:00:00Z,2024-11-01T08:00:00Z,1.208467,73.942036,21.120108,1,1,vdo_trend_accel,trailing_stop,0.360152,0.345444,0.0,1729800000000,1730448000000,68378.116867,69204.443618,0.10233907,7.5,AnalyticalRegime.BULL,candidate
70,long,2024-11-04T04:00:00Z,2024-11-24T16:00:00Z,19.570002,3104.626411,52.732859,6,1,vdo_trend_accel,trailing_stop,0.823022,0.348887,0.0,1730692800000,1732464000000,80125.149418,95805.642455,0.19982426,20.5,AnalyticalRegime.BULL,candidate
71,long,2024-11-27T16:00:00Z,2024-12-09T20:00:00Z,0.763097,133.730984,65.809671,6,1,vdo_trend_accel,trailing_stop,0.939205,0.35285,0.0,1732723200000,1733774400000,96238.88807,96973.283938,0.22707221,12.166667,AnalyticalRegime.BULL,candidate
72,long,2024-12-11T16:00:00Z,2024-12-19T00:00:00Z,-1.447035,-361.717526,67.548131,4,1,vdo_trend_accel,trailing_stop,0.968985,0.352028,0.0,1733932800000,1734566400000,101573.637407,100103.831041,0.22328765,7.333333,AnalyticalRegime.BULL,candidate
73,long,2024-12-22T00:00:00Z,2025-01-07T20:00:00Z,0.081134,-15.22646,66.240414,9,1,vdo_trend,trailing_stop,0.959947,0.262206,0.0,1734825600000,1736280000000,96277.448629,96355.562123,0.22924563,16.833333,AnalyticalRegime.BULL,candidate
74,long,2025-01-10T20:00:00Z,2025-01-23T12:00:00Z,5.158124,1118.895775,68.859844,8,1,vdo_trend_accel,trailing_stop,0.975652,0.292156,0.0,1736539200000,1737633600000,96847.088321,101842.580986,0.23104655,12.666667,AnalyticalRegime.CHOP,candidate
75,long,2025-01-24T16:00:00Z,2025-02-02T20:00:00Z,-6.700265,-1583.813239,67.136199,8,1,vdo_trend_accel,emergency_dd,0.961469,0.306209,0.0,1737734400000,1738526400000,105225.295224,98174.921398,0.2200463,9.166667,AnalyticalRegime.CHOP,candidate
76,long,2025-02-04T20:00:00Z,2025-02-25T08:00:00Z,-9.065558,-1763.216366,54.878322,9,1,vdo_trend_accel,emergency_dd,0.85265,0.291158,0.0,1738699200000,1740470400000,98126.419722,89230.71232,0.19527171,20.5,AnalyticalRegime.CHOP,candidate
77,long,2025-02-27T20:00:00Z,2025-03-04T08:00:00Z,-1.300362,-99.531898,20.481349,1,1,vdo_dip_buy,trailing_stop,0.357513,0.333339,0.0,1740686400000,1741075200000,84198.115008,83103.234397,0.0816146,4.5,AnalyticalRegime.NEUTRAL,candidate
78,long,2025-03-05T12:00:00Z,2025-03-09T20:00:00Z,-8.17077,-599.6094,20.765918,1,1,vdo_trend_accel,emergency_dd,0.354813,0.34656,0.0,1741176000000,1741550400000,89904.096714,82558.2398,0.08027228,4.333333,AnalyticalRegime.BULL,candidate
79,long,2025-03-29T16:00:00Z,2025-04-06T08:00:00Z,0.539793,27.240255,21.065525,1,1,vdo_dip_buy,trailing_stop,0.362463,0.351256,0.0,1743264000000,1743926400000,82496.654824,82941.965786,0.08488758,7.666667,AnalyticalRegime.NEUTRAL,candidate
80,long,2025-04-21T04:00:00Z,2025-05-05T00:00:00Z,7.893629,541.905932,21.856287,1,1,vdo_trend_accel,trailing_stop,0.375698,0.350904,0.0,1745208000000,1746403200000,87292.787361,94183.355959,0.08029076,13.833333,AnalyticalRegime.CHOP,candidate
81,long,2025-05-06T20:00:00Z,2025-05-25T12:00:00Z,12.722977,756.794311,19.235572,1,1,vdo_trend_accel,trailing_stop,0.32837,0.297526,0.0,1746561600000,1748174400000,95058.487241,107152.756825,0.06341742,18.666667,AnalyticalRegime.BULL,candidate
82,long,2025-06-02T16:00:00Z,2025-06-13T00:00:00Z,0.978389,44.926006,16.378501,1,1,vdo_trend,trailing_stop,0.265633,0.255139,0.0,1748880000000,1749772800000,104543.2549,105566.094678,0.05196818,10.333333,AnalyticalRegime.BULL,candidate
83,long,2025-06-16T16:00:00Z,2025-06-22T16:00:00Z,-8.11391,-616.391526,21.500369,1,1,vdo_trend_accel,emergency_dd,0.352896,0.352896,0.0,1750089600000,1750608000000,107532.411816,98807.328517,0.06946592,6.0,AnalyticalRegime.BULL,candidate
84,long,2025-06-24T16:00:00Z,2025-07-15T08:00:00Z,10.737912,766.451538,22.917619,1,1,vdo_trend,trailing_stop,0.386051,0.351167,0.0,1750780800000,1752566400000,105349.991031,116662.380065,0.06881784,20.666667,AnalyticalRegime.BULL,candidate
85,long,2025-07-21T08:00:00Z,2025-11-04T16:00:00Z,-13.717137,-980.91565,19.794927,1,1,vdo_trend_accel,emergency_dd,0.341242,0.327816,0.0,1753084800000,1762272000000,119483.574021,103093.848779,0.05929001,106.333333,AnalyticalRegime.BULL,candidate
