trade_id,side,entry_ts,exit_ts,return_pct,pnl_usd,fees_usd,n_buy_fills,n_sell_fills,entry_reason,exit_reason,max_exposure_during_trade,exposure_at_entry,exposure_at_exit,entry_ts_ms,exit_ts_ms,entry_price,exit_price,qty,days_held,regime,label
16,long,2020-02-18T16:00:00Z,2020-03-08T20:00:00Z,-15.926923,-715.51746,12.306786,1,1,vdo_trend_accel,fixed_stop,0.300441,0.297925,0.0,1582041600000,1583697600000,9840.523148,8273.23056,0.45294446,19.166667,AnalyticalRegime.BULL,candidate
17,long,2020-03-11T04:00:00Z,2020-03-12T12:00:00Z,-23.620566,-1202.599905,13.405057,1,1,vdo_trend_accel,emergency_dd,0.350614,0.348496,0.0,1583899200000,1584014400000,7931.725781,6058.207246,0.63879537,1.333333,AnalyticalRegime.NEUTRAL,candidate
18,long,2020-05-01T08:00:00Z,2020-05-10T04:00:00Z,-1.84413,-14.957044,2.232509,1,1,vdo_trend,trailing_stop,0.064002,0.05802,0.0,1588320000000,1589083200000,8775.949372,8614.109426,0.08558566,8.833333,AnalyticalRegime.NEUTRAL,candidate
19,long,2020-05-17T16:00:00Z,2020-05-22T04:00:00Z,-8.608806,-405.557643,13.312562,1,1,vdo_trend_accel,emergency_dd,0.351183,0.349108,0.0,1589731200000,1590120000000,9832.465096,8986.007249,0.47161328,4.5,AnalyticalRegime.BULL,candidate
20,long,2020-05-26T08:00:00Z,2020-06-04T08:00:00Z,7.519179,330.560821,13.984501,1,1,vdo_trend_accel,trailing_stop,0.380449,0.348071,0.0,1590480000000,1591257600000,8965.789069,9639.942822,0.50108217,9.0,AnalyticalRegime.BULL,candidate
21,long,2020-06-05T00:00:00Z,2020-08-04T12:00:00Z,13.358579,508.973531,12.350934,1,1,vdo_trend_accel,trailing_stop,0.337405,0.293644,0.0,1591315200000,1596542400000,9797.930587,11106.794869,0.39388014,60.5,AnalyticalRegime.BULL,candidate
22,long,2020-08-10T04:00:00Z,2020-09-03T16:00:00Z,-11.32812,-548.109971,13.534393,1,1,vdo_trend_accel,emergency_dd,0.358025,0.349538,0.0,1597032000000,1599148800000,12021.412402,10659.612388,0.39781839,24.5,AnalyticalRegime.BULL,candidate
23,long,2020-09-06T08:00:00Z,2020-09-21T16:00:00Z,1.638195,68.162621,13.876121,1,1,vdo_trend_accel,trailing_stop,0.369932,0.351106,0.0,1599379200000,1600704000000,10240.592918,10408.353835,0.44800094,15.333333,AnalyticalRegime.BULL,candidate
24,long,2020-09-26T08:00:00Z,2020-10-29T08:00:00Z,22.480987,748.782056,11.206964,1,1,vdo_trend,trailing_stop,0.306011,0.255236,0.0,1601107200000,1603958400000,10716.548516,13125.734415,0.31336384,33.0,AnalyticalRegime.CHOP,candidate
25,long,2020-10-31T08:00:00Z,2020-11-26T08:00:00Z,29.46046,1189.866829,13.993621,1,1,vdo_trend,trailing_stop,0.370784,0.297919,0.0,1604131200000,1606377600000,13589.719534,17593.313483,0.29917169,26.0,AnalyticalRegime.BULL,candidate
26,long,2020-11-28T12:00:00Z,2020-12-09T00:00:00Z,6.568703,338.680101,16.3744,1,1,vdo_trend_accel,trailing_stop,0.38228,0.355004,0.0,1606564800000,1607472000000,17177.45458,18305.790471,0.30764567,10.5,AnalyticalRegime.BULL,candidate
27,long,2020-12-12T04:00:00Z,2021-01-11T08:00:00Z,48.348812,6595.725425,51.054443,8,1,vdo_trend_accel,trailing_stop,0.935379,0.351535,0.0,1607745600000,1610352000000,23146.721549,34337.886343,0.59209407,30.166667,AnalyticalRegime.BULL,candidate
28,long,2021-01-13T16:00:00Z,2021-01-20T04:00:00Z,-3.977777,-310.914481,22.179388,5,1,vdo_trend,trailing_stop,0.348426,0.112284,0.0,1610553600000,1611115200000,36478.468249,35027.436276,0.20678374,6.5,AnalyticalRegime.SHOCK,candidate
29,long,2021-01-23T04:00:00Z,2021-02-23T04:00:00Z,29.868777,5216.049856,60.609021,13,1,vdo_trend,trailing_stop,0.862878,0.092899,0.0,1611374400000,1614052800000,39924.02438,51848.842245,0.44028279,31.0,AnalyticalRegime.BULL,candidate
30,long,2021-03-02T00:00:00Z,2021-03-16T04:00:00Z,0.007434,-31.334508,65.934092,8,1,vdo_trend_accel,trailing_stop,0.836911,0.114735,0.0,1614643200000,1615867200000,54214.370669,54218.400908,0.40537617,14.166667,AnalyticalRegime.BULL,candidate
31,long,2021-03-20T16:00:00Z,2021-04-17T16:00:00Z,2.063011,365.972509,58.078063,7,1,vdo_trend_accel,trailing_stop,0.733797,0.293564,0.0,1616256000000,1618675200000,58987.48207,60204.400416,0.32484351,28.0,AnalyticalRegime.BULL,candidate
32,long,2021-04-25T04:00:00Z,2021-05-05T00:00:00Z,-0.755804,-190.836953,63.044775,5,1,vdo_trend,trailing_stop,0.794103,0.255382,0.0,1619323200000,1620172800000,53556.641468,53151.858251,0.39387537,9.833333,AnalyticalRegime.BULL,candidate
33,long,2021-05-06T12:00:00Z,2021-05-13T20:00:00Z,-16.408693,-1350.881606,22.499902,1,1,vdo_trend_accel,fixed_stop,0.308525,0.300275,0.0,1620302400000,1620936000000,58046.002497,48521.412172,0.14075536,7.333333,AnalyticalRegime.BULL,candidate
34,long,2021-05-20T08:00:00Z,2021-05-23T16:00:00Z,-16.081681,-834.479413,14.204118,3,1,vdo_trend_accel,fixed_stop,0.192425,0.096023,0.0,1621497600000,1621785600000,39661.318726,33283.111909,0.12981679,3.333333,AnalyticalRegime.SHOCK,candidate
35,long,2021-07-31T00:00:00Z,2021-08-19T04:00:00Z,3.3142,286.881079,27.693627,8,1,vdo_trend_accel,trailing_stop,0.395024,0.090656,0.0,1627689600000,1629345600000,42591.370936,44002.934042,0.21320592,19.166667,AnalyticalRegime.NEUTRAL,candidate
36,long,2021-08-19T20:00:00Z,2021-08-26T12:00:00Z,-1.541652,-213.812162,37.67699,4,1,vdo_trend_accel,trailing_stop,0.521808,0.29369,0.0,1629403200000,1629979200000,47521.694773,46789.075809,0.26633218,6.666667,AnalyticalRegime.BULL,candidate
37,long,2021-08-27T16:00:00Z,2021-09-08T04:00:00Z,-5.810011,-1204.224065,58.940503,8,1,vdo_trend_accel,trailing_stop,0.828468,0.318998,0.0,1630080000000,1631073600000,49266.341113,46403.961213,0.4107196,11.5,AnalyticalRegime.BULL,candidate
38,long,2021-09-11T08:00:00Z,2021-09-20T08:00:00Z,-0.673854,-59.361315,21.569603,1,1,vdo_trend,trailing_stop,0.323302,0.309214,0.0,1631347200000,1632124800000,45089.025231,44785.191198,0.15999845,9.0,AnalyticalRegime.BULL,candidate
39,long,2021-09-22T16:00:00Z,2021-10-22T00:00:00Z,20.664374,4241.503023,68.539621,9,1,vdo_trend_accel,trailing_stop,0.908176,0.308416,0.0,1632326400000,1634860800000,51490.734579,62130.972398,0.40215098,29.333333,AnalyticalRegime.BULL,candidate
40,long,2021-10-25T04:00:00Z,2021-11-12T12:00:00Z,0.731765,147.555524,76.51303,10,1,vdo_trend_accel,trailing_stop,0.925887,0.302774,0.0,1635134400000,1636718400000,63226.781273,63689.452748,0.40190829,18.333333,AnalyticalRegime.BULL,candidate
41,long,2021-11-15T08:00:00Z,2021-12-04T08:00:00Z,-21.933357,-4051.543774,49.076861,7,1,vdo_trend,emergency_dd,0.65565,0.255607,0.0,1636963200000,1638604800000,60455.422524,47195.519061,0.30392588,19.0,AnalyticalRegime.BULL,candidate
42,long,2021-12-12T00:00:00Z,2022-01-05T20:00:00Z,-9.705089,-816.352466,23.679776,1,1,vdo_trend_accel,emergency_dd,0.359665,0.349918,0.0,1639267200000,1641412800000,49439.392337,44641.255241,0.16779771,24.833333,AnalyticalRegime.BULL,candidate
43,long,2023-03-30T08:00:00Z,2023-04-17T08:00:00Z,3.668174,235.609721,20.491325,1,1,vdo_trend_accel,trailing_stop,0.308145,0.292886,0.0,1680163200000,1681718400000,28753.732181,29808.46916,0.23327134,18.0,AnalyticalRegime.BULL,candidate
44,long,2023-04-18T12:00:00Z,2023-04-21T20:00:00Z,-10.385563,-850.484884,22.99398,1,1,vdo_trend_accel,emergency_dd,0.350302,0.348837,0.0,1681819200000,1682107200000,30410.978185,27252.62692,0.26584048,3.333333,AnalyticalRegime.BULL,candidate
45,long,2023-04-23T20:00:00Z,2023-05-01T16:00:00Z,2.361393,125.18354,17.210615,1,1,vdo_trend,trailing_stop,0.271105,0.256025,0.0,1682280000000,1682956800000,27493.252646,28142.476403,0.20622977,7.833333,AnalyticalRegime.BULL,candidate
46,long,2023-05-04T08:00:00Z,2023-07-08T08:00:00Z,3.6989,201.960739,17.41537,1,1,vdo_trend,trailing_stop,0.269264,0.255793,0.0,1683187200000,1688803200000,29087.265465,30163.174188,0.19595207,65.0,AnalyticalRegime.CHOP,candidate
47,long,2023-07-09T16:00:00Z,2023-08-18T00:00:00Z,-12.452453,-980.818962,21.927068,1,1,vdo_trend_accel,emergency_dd,0.355252,0.345216,0.0,1688918400000,1692316800000,30379.827057,26596.793246,0.25656217,39.333333,AnalyticalRegime.BULL,candidate
48,long,2023-08-20T00:00:00Z,2023-08-31T20:00:00Z,0.040256,-8.282761,22.634055,1,1,vdo_dip_buy,trailing_stop,0.365061,0.350352,0.0,1692489600000,1693512000000,26126.116535,26136.633751,0.28872132,11.833333,AnalyticalRegime.NEUTRAL,candidate
49,long,2023-10-02T04:00:00Z,2023-11-07T12:00:00Z,22.868449,232.721449,3.429682,1,1,vdo_trend_accel,trailing_stop,0.059514,0.04795,0.0,1696219200000,1699358400000,28154.673572,34593.210827,0.03643875,36.333333,AnalyticalRegime.NEUTRAL,candidate
50,long,2023-11-08T12:00:00Z,2023-11-15T04:00:00Z,-0.055174,-14.926981,21.82866,1,1,vdo_trend_accel,trailing_stop,0.346894,0.334037,0.0,1699444800000,1700020800000,35366.139633,35346.626846,0.2057965,6.666667,AnalyticalRegime.BULL,candidate
51,long,2023-11-15T20:00:00Z,2023-12-11T20:00:00Z,8.529393,636.551014,23.798128,1,1,vdo_trend_accel,trailing_stop,0.388468,0.352474,0.0,1700078400000,1702324800000,37537.499365,40739.220205,0.20268375,26.0,AnalyticalRegime.BULL,candidate
52,long,2023-12-13T16:00:00Z,2024-01-13T04:00:00Z,1.396392,82.58234,20.049608,1,1,vdo_trend_accel,trailing_stop,0.321593,0.300926,0.0,1702483200000,1705118400000,41981.119655,42567.340712,0.15809165,30.5,AnalyticalRegime.BULL,candidate
53,long,2024-01-16T16:00:00Z,2024-01-22T20:00:00Z,-8.11908,-648.389974,22.601759,1,1,vdo_trend_accel,emergency_dd,0.349852,0.349852,0.0,1705420800000,1705953600000,43295.713263,39780.499645,0.18137369,6.166667,AnalyticalRegime.CHOP,candidate
54,long,2024-01-24T20:00:00Z,2024-02-24T00:00:00Z,27.233405,2061.024816,25.977595,1,1,vdo_trend_accel,trailing_stop,0.415119,0.351914,0.0,1706126400000,1708732800000,39842.852991,50693.418536,0.19128683,30.166667,AnalyticalRegime.BULL,candidate
55,long,2024-02-25T04:00:00Z,2024-03-14T20:00:00Z,21.769938,4019.763375,61.9436,8,1,vdo_trend_accel,trailing_stop,0.823106,0.293844,0.0,1708833600000,1710446400000,56948.121621,69345.692264,0.32698144,18.666667,AnalyticalRegime.BULL,candidate
56,long,2024-03-19T00:00:00Z,2024-04-02T12:00:00Z,-4.317839,-1166.643449,76.756147,8,1,vdo_trend,emergency_dd,0.943743,0.334616,0.0,1710806400000,1712059200000,68515.471399,65557.083716,0.38166472,14.5,AnalyticalRegime.SHOCK,candidate
57,long,2024-04-04T16:00:00Z,2024-04-12T20:00:00Z,-3.246061,-520.651825,45.311629,5,1,vdo_trend_accel,trailing_stop,0.586918,0.296067,0.0,1712246400000,1712952000000,69017.503208,66777.152731,0.22245171,8.166667,AnalyticalRegime.BULL,candidate
58,long,2024-04-17T00:00:00Z,2024-04-30T20:00:00Z,-7.577401,-1913.030945,71.560793,12,1,vdo_trend_accel,emergency_dd,0.952603,0.293623,0.0,1713312000000,1714507200000,64090.030512,59233.671873,0.38684531,13.833333,AnalyticalRegime.BULL,candidate
59,long,2024-05-04T00:00:00Z,2024-05-23T20:00:00Z,2.942509,493.807638,53.915613,7,1,vdo_trend_accel,trailing_stop,0.752391,0.349734,0.0,1714780800000,1716494400000,65213.873015,67132.79682,0.27158781,19.833333,AnalyticalRegime.BULL,candidate
60,long,2024-05-27T16:00:00Z,2024-06-11T16:00:00Z,-6.056577,-746.748927,35.052981,3,1,vdo_trend_accel,emergency_dd,0.493267,0.346684,0.0,1716825600000,1718121600000,70444.79519,66178.252081,0.17104474,15.0,AnalyticalRegime.BULL,candidate
61,long,2024-06-17T00:00:00Z,2024-07-05T04:00:00Z,-17.336158,-1290.27968,20.247884,1,1,vdo_trend_accel,fixed_stop,0.310506,0.308994,0.0,1718582400000,1720152000000,66743.553529,55172.785807,0.1107201,18.166667,AnalyticalRegime.TOPPING,candidate
62,long,2024-07-06T16:00:00Z,2024-07-25T04:00:00Z,11.597634,900.888021,25.015985,1,1,vdo_trend_accel,trailing_stop,0.390933,0.352444,0.0,1720281600000,1721880000000,57375.322319,64029.502443,0.13736953,18.5,AnalyticalRegime.NEUTRAL,candidate
63,long,2024-07-26T08:00:00Z,2024-08-03T00:00:00Z,-8.244951,-686.793866,23.566039,1,1,vdo_trend_accel,emergency_dd,0.35933,0.351771,0.0,1721980800000,1722643200000,66957.467283,61436.857035,0.12236283,7.666667,AnalyticalRegime.BULL,candidate
64,long,2024-08-06T04:00:00Z,2024-08-19T00:00:00Z,4.751365,201.237053,13.452795,1,1,vdo_trend_accel,trailing_stop,0.209475,0.193911,0.0,1722916800000,1724025600000,55721.409646,58368.937257,0.07860902,12.833333,AnalyticalRegime.NEUTRAL,candidate
65,long,2024-08-20T04:00:00Z,2024-08-27T16:00:00Z,1.594619,115.614433,24.240894,1,1,vdo_trend_accel,trailing_stop,0.363892,0.35145,0.0,1724126400000,1724774400000,60679.824345,61647.436297,0.13210952,7.5,AnalyticalRegime.NEUTRAL,candidate
66,long,2024-08-31T00:00:00Z,2024-09-30T16:00:00Z,7.290499,418.287881,18.242442,1,1,vdo_trend,trailing_stop,0.276822,0.25551,0.0,1725062400000,1727712000000,59183.128771,63497.87447,0.09913212,30.666667,AnalyticalRegime.CHOP,candidate
67,long,2024-10-04T08:00:00Z,2024-10-23T12:00:00Z,7.873337,598.478833,24.199058,1,1,vdo_trend_accel,trailing_stop,0.357985,0.331709,0.0,1728028800000,1729684800000,61505.099001,66347.602604,0.12618197,19.166667,AnalyticalRegime.BULL,candidate
68,long,2024-10-24T20:00:00Z,2024-11-01T08:00:00Z,0.228937,7.86548,30.057565,2,1,vdo_trend_accel,trailing_stop,0.430295,0.345444,0.0,1729800000000,1730448000000,69046.370629,69204.443618,0.14494219,7.5,AnalyticalRegime.BULL,candidate
69,long,2024-11-04T04:00:00Z,2024-11-24T16:00:00Z,23.626867,5120.025839,73.266147,10,1,vdo_trend_accel,trailing_stop,0.930142,0.348887,0.0,1730692800000,1732464000000,77495.810527,95805.642455,0.28184471,20.5,AnalyticalRegime.BULL,candidate
70,long,2024-11-27T16:00:00Z,2024-12-09T20:00:00Z,0.763097,166.247721,81.811317,6,1,vdo_trend_accel,trailing_stop,0.939205,0.35285,0.0,1732723200000,1733774400000,96238.88807,96973.283938,0.2822849,12.166667,AnalyticalRegime.BULL,candidate
71,long,2024-12-11T16:00:00Z,2024-12-19T00:00:00Z,-1.447035,-449.669272,83.972483,4,1,vdo_trend_accel,trailing_stop,0.968985,0.352028,0.0,1733932800000,1734566400000,101573.637407,100103.831041,0.27758012,7.333333,AnalyticalRegime.BULL,candidate
72,long,2024-12-22T00:00:00Z,2025-01-07T20:00:00Z,0.430916,65.878166,70.667869,9,1,vdo_trend,trailing_stop,0.829343,0.262206,0.0,1734825600000,1736280000000,95942.13247,96355.562123,0.24499468,16.833333,AnalyticalRegime.BULL,candidate
73,long,2025-01-10T20:00:00Z,2025-01-23T12:00:00Z,3.736881,984.511554,84.01252,9,1,vdo_trend_accel,trailing_stop,0.962115,0.292156,0.0,1736539200000,1737633600000,98173.938041,101842.580986,0.28001861,12.666667,AnalyticalRegime.CHOP,candidate
74,long,2025-01-24T16:00:00Z,2025-02-02T20:00:00Z,-6.661627,-1804.421188,76.936772,9,1,vdo_trend_accel,emergency_dd,0.892879,0.306209,0.0,1737734400000,1738526400000,105181.73607,98174.921398,0.25222278,9.166667,AnalyticalRegime.CHOP,candidate
75,long,2025-02-04T20:00:00Z,2025-02-25T08:00:00Z,-9.065558,-2180.394778,67.862577,9,1,vdo_trend_accel,emergency_dd,0.85265,0.291158,0.0,1738699200000,1740470400000,98126.419722,89230.71232,0.24147316,20.5,AnalyticalRegime.CHOP,candidate
76,long,2025-02-27T20:00:00Z,2025-03-04T08:00:00Z,-3.851,-559.698556,41.218337,4,1,vdo_dip_buy,trailing_stop,0.546898,0.333339,0.0,1740686400000,1741075200000,86431.719886,83103.234397,0.16208393,4.5,AnalyticalRegime.NEUTRAL,candidate
77,long,2025-03-05T12:00:00Z,2025-03-09T20:00:00Z,-8.17077,-728.527372,25.230658,1,1,vdo_trend_accel,emergency_dd,0.354813,0.34656,0.0,1741176000000,1741550400000,89904.096714,82558.2398,0.09753108,4.333333,AnalyticalRegime.BULL,candidate
78,long,2025-03-29T16:00:00Z,2025-04-06T08:00:00Z,0.539793,33.096998,25.594682,1,1,vdo_dip_buy,trailing_stop,0.362463,0.351256,0.0,1743264000000,1743926400000,82496.654824,82941.965786,0.10313868,7.666667,AnalyticalRegime.NEUTRAL,candidate
79,long,2025-04-21T04:00:00Z,2025-05-05T00:00:00Z,7.893629,658.417471,26.55546,1,1,vdo_trend_accel,trailing_stop,0.375698,0.350904,0.0,1745208000000,1746403200000,87292.787361,94183.355959,0.09755354,13.833333,AnalyticalRegime.CHOP,candidate
80,long,2025-05-06T20:00:00Z,2025-05-25T12:00:00Z,5.129923,728.388301,45.074629,5,1,vdo_trend_accel,trailing_stop,0.609605,0.297526,0.0,1746561600000,1748174400000,101924.127196,107152.756825,0.14372585,18.666667,AnalyticalRegime.BULL,candidate
81,long,2025-06-02T16:00:00Z,2025-07-15T08:00:00Z,8.069972,1979.236829,78.115836,12,1,vdo_trend,trailing_stop,0.979616,0.255139,0.0,1748880000000,1752566400000,107950.782406,116662.380065,0.23185295,42.666667,AnalyticalRegime.BULL,candidate
82,long,2025-07-21T08:00:00Z,2025-08-01T20:00:00Z,-4.874664,-1207.422591,70.435186,9,1,vdo_trend_accel,emergency_dd,0.87273,0.327816,0.0,1753084800000,1754078400000,119017.050752,113215.369662,0.2021974,11.5,AnalyticalRegime.BULL,candidate
83,long,2025-08-03T20:00:00Z,2025-08-15T16:00:00Z,-0.427352,-140.059646,72.702085,10,1,vdo_trend_accel,trailing_stop,0.926007,0.293276,0.0,1754251200000,1755273600000,117660.81026,117157.984089,0.20640621,11.833333,AnalyticalRegime.BULL,candidate
84,long,2025-08-21T00:00:00Z,2025-08-29T16:00:00Z,-5.020079,-945.247145,53.550354,6,1,vdo_trend_accel,emergency_dd,0.698086,0.349676,0.0,1755734400000,1756483200000,114000.801201,108277.870867,0.16061026,8.666667,AnalyticalRegime.BULL,candidate
85,long,2025-08-31T20:00:00Z,2025-09-21T04:00:00Z,5.974766,439.209237,23.332808,1,1,vdo_trend_accel,trailing_stop,0.3158,0.298201,0.0,1756670400000,1758427200000,109038.957232,115553.779497,0.06925961,20.333333,AnalyticalRegime.BULL,candidate
86,long,2025-09-24T12:00:00Z,2025-10-10T16:00:00Z,1.636936,243.189096,49.548549,5,1,vdo_trend_accel,trailing_stop,0.65417,0.350944,0.0,1758715200000,1760112000000,116985.030748,118900.000765,0.14003587,16.166667,AnalyticalRegime.TOPPING,candidate
87,long,2025-10-12T16:00:00Z,2025-10-17T08:00:00Z,-7.35732,-952.197911,36.704979,3,1,vdo_trend_accel,emergency_dd,0.494416,0.352599,0.0,1760284800000,1760688000000,113908.775553,105528.142658,0.11151262,4.666667,AnalyticalRegime.BULL,candidate
88,long,2025-10-20T08:00:00Z,2025-11-16T16:00:00Z,-15.098877,-1112.228855,20.259682,1,1,vdo_trend_accel,fixed_stop,0.301573,0.293202,0.0,1760947200000,1763308800000,111281.107702,94478.910183,0.06564178,27.333333,AnalyticalRegime.BULL,candidate
