candidate_trade_id,baseline_trade_id,side,candidate_entry_ts,baseline_entry_ts,candidate_exit_ts,baseline_exit_ts,entry_ts_delta_ms,entry_ts_delta_bars,candidate_return_pct,baseline_return_pct,delta_return_pct,candidate_pnl_usd,baseline_pnl_usd,delta_pnl,candidate_fees_usd,baseline_fees_usd,delta_fees_usd,candidate_entry_reason,baseline_entry_reason,candidate_exit_reason,baseline_exit_reason,candidate_max_exposure_during_trade,baseline_max_exposure_during_trade,candidate_exposure_at_entry,baseline_exposure_at_entry,candidate_exposure_at_exit,baseline_exposure_at_exit,candidate_win,baseline_win
11,11,long,2019-08-31T00:00:00Z,2019-08-31T00:00:00Z,2019-09-09T04:00:00Z,2019-09-09T04:00:00Z,0,0.0,4.783679,6.722924,-1.939245,635.79602,1167.315533,-531.519513,42.213512,55.153919,-12.940407,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.798567,1.0,0.350983,0.350983,0.0,0.0,1,1
12,12,long,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,2019-09-19T04:00:00Z,2019-09-19T04:00:00Z,0,0.0,-4.274909,-4.216064,-0.058845,-621.520083,-810.574311,189.054228,41.296992,54.600991,-13.303999,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.774502,0.982557,0.349304,0.349304,0.0,0.0,0,0
13,13,long,2019-09-23T00:00:00Z,2019-09-23T00:00:00Z,2019-09-24T20:00:00Z,2019-09-24T20:00:00Z,0,0.0,-16.779707,-16.779707,0.0,-1040.178222,-1072.897419,32.719197,16.911,17.442942,-0.531942,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.349221,0.349221,0.349221,0.349221,0.0,0.0,0,0
14,14,long,2019-09-26T20:00:00Z,2019-09-26T20:00:00Z,2019-10-14T12:00:00Z,2019-10-14T12:00:00Z,0,0.0,1.706592,2.734199,-1.027607,75.130873,373.70323,-298.572357,14.627493,44.046253,-29.41876,vdo_dip_buy,vdo_dip_buy,trailing_stop,trailing_stop,0.304923,0.859766,0.151462,0.151462,0.0,0.0,1,1
15,15,long,2019-11-02T00:00:00Z,2019-11-02T00:00:00Z,2019-11-21T12:00:00Z,2019-11-15T16:00:00Z,0,0.0,-15.2653,-8.681892,-6.583408,-1282.33069,-1336.593792,54.263102,23.085185,43.494452,-20.409267,vdo_trend,vdo_trend,emergency_dd,emergency_dd,0.506174,0.874435,0.291665,0.291665,0.0,0.0,0,0
16,16,long,2020-01-17T08:00:00Z,2020-01-17T08:00:00Z,2020-02-16T20:00:00Z,2020-02-16T20:00:00Z,0,0.0,8.851146,6.053488,2.797658,131.536818,903.336015,-771.799197,4.743099,47.367487,-42.624388,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.113153,0.962369,0.098647,0.098647,0.0,0.0,1,1
17,17,long,2020-02-18T16:00:00Z,2020-02-18T16:00:00Z,2020-03-08T20:00:00Z,2020-02-26T08:00:00Z,0,0.0,-15.926923,-7.027521,-8.899402,-726.444559,-1209.847453,483.402894,12.494731,48.86311,-36.368379,vdo_trend_accel,vdo_trend_accel,fixed_stop,emergency_dd,0.300441,1.0,0.297925,0.297925,0.0,0.0,0,0
18,19,long,2020-03-11T04:00:00Z,2020-03-11T04:00:00Z,2020-03-12T12:00:00Z,2020-03-12T08:00:00Z,0,0.0,-23.620566,-6.940866,-16.6797,-1220.965534,-599.721088,-621.244446,13.609773,24.528433,-10.91866,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.350614,0.532637,0.348496,0.348496,0.0,0.0,0,0
19,20,long,2020-05-01T08:00:00Z,2020-05-01T08:00:00Z,2020-05-10T04:00:00Z,2020-05-10T04:00:00Z,0,0.0,-1.84413,-6.189175,4.345045,-15.185462,-84.695368,69.509906,2.266603,3.889849,-1.623246,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.064002,0.095623,0.05802,0.05802,0.0,0.0,0,0
20,21,long,2020-05-17T16:00:00Z,2020-05-17T16:00:00Z,2020-05-22T04:00:00Z,2020-05-20T16:00:00Z,0,0.0,-8.608806,-4.530217,-4.078589,-411.751159,-490.015301,78.264142,13.515866,30.742952,-17.227086,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.351183,0.700201,0.349108,0.349108,0.0,0.0,0,0
22,23,long,2020-06-05T00:00:00Z,2020-06-05T00:00:00Z,2020-08-04T12:00:00Z,2020-06-27T20:00:00Z,0,0.0,13.358579,-7.307089,20.665668,516.746373,-1094.621318,1611.367691,12.539553,42.490358,-29.950805,vdo_trend_accel,vdo_trend_accel,trailing_stop,emergency_dd,0.337405,0.974211,0.293644,0.293644,0.0,0.0,1,0
23,25,long,2020-08-10T04:00:00Z,2020-08-10T04:00:00Z,2020-09-03T16:00:00Z,2020-08-22T00:00:00Z,0,0.0,-11.32812,-3.25048,-8.07764,-556.480489,-530.698969,-25.78152,13.741085,46.124967,-32.383882,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.358025,0.938767,0.349538,0.349538,0.0,0.0,0,0
24,27,long,2020-09-06T08:00:00Z,2020-09-06T08:00:00Z,2020-09-21T16:00:00Z,2020-09-21T16:00:00Z,0,0.0,1.638195,1.536935,0.10126,69.203573,193.952168,-124.748595,14.088032,42.345478,-28.257446,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.369932,0.954594,0.351106,0.351106,0.0,0.0,1,1
25,28,long,2020-09-26T08:00:00Z,2020-09-26T08:00:00Z,2020-10-29T08:00:00Z,2020-10-29T08:00:00Z,0,0.0,22.480987,22.279054,0.201933,760.217159,3215.991699,-2455.77454,11.378112,48.528651,-37.150539,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.306011,0.981673,0.255236,0.255236,0.0,0.0,1,1
26,29,long,2020-10-31T08:00:00Z,2020-10-31T08:00:00Z,2020-11-26T08:00:00Z,2020-11-26T08:00:00Z,0,0.0,29.46046,26.462687,2.997773,1208.038004,4595.158511,-3387.120507,14.207326,59.412642,-45.205316,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.370784,0.975806,0.297919,0.297919,0.0,0.0,1,1
27,30,long,2020-11-28T12:00:00Z,2020-11-28T12:00:00Z,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z,0,0.0,6.568703,1.380975,5.187728,343.852289,264.953824,78.898465,16.624463,65.127173,-48.50271,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.38228,0.955118,0.355004,0.355004,0.0,0.0,1,1
28,31,long,2020-12-12T04:00:00Z,2020-12-12T04:00:00Z,2021-01-11T08:00:00Z,2021-01-11T08:00:00Z,0,0.0,55.533658,85.881037,-30.347379,8527.00375,18635.55214,-10108.54839,59.102777,93.354201,-34.251424,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.992863,0.977525,0.351535,0.351535,0.0,0.0,1,1
29,32,long,2021-01-13T16:00:00Z,2021-01-13T16:00:00Z,2021-01-20T04:00:00Z,2021-01-20T04:00:00Z,0,0.0,-3.977777,-3.923149,-0.054628,-341.513172,-1067.429744,725.916572,24.362176,77.18883,-52.826654,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.348426,0.638102,0.112284,0.112284,0.0,0.0,0,0
30,33,long,2021-01-23T04:00:00Z,2021-01-23T04:00:00Z,2021-02-23T04:00:00Z,2021-02-23T04:00:00Z,0,0.0,29.868777,39.591431,-9.722654,5729.388125,12525.236468,-6795.848343,66.573866,114.301051,-47.727185,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.862878,0.853061,0.092899,0.092899,0.0,0.0,1,1
31,34,long,2021-03-02T00:00:00Z,2021-03-02T00:00:00Z,2021-03-16T04:00:00Z,2021-03-16T04:00:00Z,0,0.0,1.154739,4.884412,-3.729673,251.969033,2312.273972,-2060.304939,75.799253,150.330129,-74.530876,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.86884,0.936963,0.114735,0.114735,0.0,0.0,1,1
32,35,long,2021-03-20T16:00:00Z,2021-03-20T16:00:00Z,2021-04-17T16:00:00Z,2021-04-17T16:00:00Z,0,0.0,2.063011,3.4003,-1.337289,405.881513,1643.343291,-1237.461778,64.411429,154.500465,-90.089036,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.733797,0.926996,0.293564,0.293564,0.0,0.0,1,1
33,36,long,2021-04-25T04:00:00Z,2021-04-25T04:00:00Z,2021-05-05T00:00:00Z,2021-05-05T00:00:00Z,0,0.0,0.898293,3.214751,-2.316458,193.14959,1591.864629,-1398.715039,77.924239,158.577398,-80.653159,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.873184,0.92811,0.255382,0.255382,0.0,0.0,1,1
34,37,long,2021-05-06T12:00:00Z,2021-05-06T12:00:00Z,2021-05-13T20:00:00Z,2021-05-13T20:00:00Z,0,0.0,-16.408693,-16.408693,0.0,-1518.331311,-2922.661993,1404.330682,25.288897,48.679032,-23.390135,vdo_trend_accel,vdo_trend_accel,fixed_stop,fixed_stop,0.308525,0.308525,0.300275,0.300275,0.0,0.0,0,0
35,38,long,2021-05-20T08:00:00Z,2021-05-20T08:00:00Z,2021-05-23T16:00:00Z,2021-05-23T16:00:00Z,0,0.0,-16.081681,-16.081681,0.0,-937.918035,-1805.414519,867.496484,15.964802,30.730921,-14.766119,vdo_trend_accel,vdo_trend_accel,fixed_stop,fixed_stop,0.192425,0.192425,0.096023,0.096023,0.0,0.0,0,0
36,39,long,2021-07-31T00:00:00Z,2021-07-31T00:00:00Z,2021-08-19T04:00:00Z,2021-08-19T04:00:00Z,0,0.0,3.3142,3.370796,-0.056596,322.441672,635.671924,-313.230252,31.126415,60.302034,-29.175619,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.395024,0.397487,0.090656,0.090656,0.0,0.0,1,1
37,40,long,2021-08-19T20:00:00Z,2021-08-19T20:00:00Z,2021-08-26T12:00:00Z,2021-08-26T12:00:00Z,0,0.0,-1.541652,-1.462758,-0.078894,-240.315434,-706.72177,466.406336,42.347274,130.678346,-88.331072,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.521808,0.821726,0.29369,0.29369,0.0,0.0,0,0
38,41,long,2021-08-27T16:00:00Z,2021-08-27T16:00:00Z,2021-09-08T04:00:00Z,2021-09-08T04:00:00Z,0,0.0,-5.810011,-4.680053,-1.129958,-1353.494707,-2445.78067,1092.285963,66.246524,148.571367,-82.324843,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.828468,0.95657,0.318998,0.318998,0.0,0.0,0,0
39,42,long,2021-09-11T08:00:00Z,2021-09-11T08:00:00Z,2021-09-20T08:00:00Z,2021-09-20T08:00:00Z,0,0.0,-0.673854,-0.673854,0.0,-66.719499,-128.164675,61.445176,24.243282,46.570079,-22.326797,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.323302,0.323302,0.309214,0.309214,0.0,0.0,0,0
40,43,long,2021-09-22T16:00:00Z,2021-09-22T16:00:00Z,2021-10-22T00:00:00Z,2021-09-29T00:00:00Z,0,0.0,41.46733,-6.179493,47.646823,10360.492095,-3027.140173,13387.632268,90.96034,139.248674,-48.288334,vdo_trend_accel,vdo_trend_accel,trailing_stop,emergency_dd,0.969765,0.947911,0.308416,0.308416,0.0,0.0,1,0
41,45,long,2021-10-25T04:00:00Z,2021-10-25T04:00:00Z,2021-11-12T12:00:00Z,2021-11-12T12:00:00Z,0,0.0,1.675318,1.675318,0.0,531.910763,880.602129,-348.691366,105.666755,174.936053,-69.269298,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.957771,0.957771,0.302774,0.302774,0.0,0.0,1,1
42,46,long,2021-11-15T08:00:00Z,2021-11-15T08:00:00Z,2021-12-04T08:00:00Z,2021-12-04T00:00:00Z,0,0.0,-21.933357,-10.217961,-11.715396,-5421.782765,-5976.726692,554.943927,65.674739,164.345915,-98.671176,vdo_trend,vdo_trend,emergency_dd,emergency_dd,0.65565,0.939122,0.255607,0.255607,0.0,0.0,0,0
43,47,long,2021-12-12T00:00:00Z,2021-12-12T00:00:00Z,2021-12-13T20:00:00Z,2021-12-13T16:00:00Z,0,0.0,-5.662884,-4.591497,-1.071387,-902.407827,-2034.027916,1131.620089,45.320357,125.92369,-80.603333,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.487845,0.773771,0.349918,0.349918,0.0,0.0,0,0
44,48,long,2021-12-25T08:00:00Z,2021-12-25T08:00:00Z,2022-01-06T04:00:00Z,2022-01-07T04:00:00Z,0,0.0,-16.044572,-15.756543,-0.288029,-1269.695354,-4038.590571,2768.895217,21.666054,70.272132,-48.606078,vdo_trend,vdo_trend,fixed_stop,fixed_stop,0.257141,0.467618,0.25428,0.25428,0.0,0.0,0,0
45,49,long,2023-03-30T08:00:00Z,2023-03-30T08:00:00Z,2023-04-17T08:00:00Z,2023-04-17T08:00:00Z,0,0.0,3.668174,4.773479,-1.105305,303.970533,2158.779909,-1854.809376,26.436766,143.640708,-117.203942,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.308145,0.954324,0.292886,0.292886,0.0,0.0,1,1
46,50,long,2023-04-18T12:00:00Z,2023-04-18T12:00:00Z,2023-04-21T20:00:00Z,2023-04-20T00:00:00Z,0,0.0,-10.385563,-5.400927,-4.984636,-1097.248205,-1539.404126,442.155921,29.665552,81.068753,-51.403201,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.350302,0.5397,0.348837,0.348837,0.0,0.0,0,0
48,52,long,2023-05-04T08:00:00Z,2023-05-04T08:00:00Z,2023-07-08T08:00:00Z,2023-06-15T04:00:00Z,0,0.0,3.6989,-9.947647,13.646547,260.558491,-4913.52587,5174.084361,22.468339,138.924805,-116.456466,vdo_trend,vdo_trend,trailing_stop,emergency_dd,0.269264,0.970105,0.255793,0.255793,0.0,0.0,1,0
49,54,long,2023-07-09T16:00:00Z,2023-07-09T16:00:00Z,2023-08-18T00:00:00Z,2023-07-24T12:00:00Z,0,0.0,-12.452453,-4.472907,-7.979546,-1265.39797,-2158.27001,892.87204,28.289081,137.125926,-108.836845,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.355252,0.973212,0.345216,0.345216,0.0,0.0,0,0
51,57,long,2023-10-02T04:00:00Z,2023-10-02T04:00:00Z,2023-11-07T12:00:00Z,2023-11-14T12:00:00Z,0,0.0,22.868449,24.503658,-1.635209,300.244245,10185.206794,-9884.962549,4.424784,141.051035,-136.626251,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.059514,0.973892,0.04795,0.04795,0.0,0.0,1,1
53,58,long,2023-11-15T20:00:00Z,2023-11-15T16:00:00Z,2023-12-11T20:00:00Z,2023-12-11T20:00:00Z,14400000,1.0,8.529393,9.547191,-1.017798,821.242646,4792.230756,-3970.98811,30.703019,160.536991,-129.833972,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.388468,0.962572,0.352474,0.357097,0.0,0.0,1,1
54,59,long,2023-12-13T16:00:00Z,2023-12-13T16:00:00Z,2024-01-13T04:00:00Z,2024-01-13T04:00:00Z,0,0.0,1.396392,0.480971,0.915421,106.543133,191.362074,-84.818941,25.866887,174.252182,-148.385295,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.321593,0.996993,0.300926,0.300926,0.0,0.0,1,1
55,60,long,2024-01-16T16:00:00Z,2024-01-16T16:00:00Z,2024-01-22T20:00:00Z,2024-01-22T20:00:00Z,0,0.0,-8.11908,-8.11908,0.0,-836.516614,-1687.380213,850.863599,29.15953,58.819172,-29.659642,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.349852,0.349852,0.349852,0.349852,0.0,0.0,0,0
56,61,long,2024-01-24T20:00:00Z,2024-01-24T20:00:00Z,2024-02-24T00:00:00Z,2024-02-24T00:00:00Z,0,0.0,27.233405,23.236744,3.996661,2659.019369,12374.577978,-9715.558609,33.514845,179.754931,-146.240086,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.415119,0.959982,0.351914,0.351914,0.0,0.0,1,1
57,62,long,2024-02-25T04:00:00Z,2024-02-25T04:00:00Z,2024-03-14T20:00:00Z,2024-03-05T20:00:00Z,0,0.0,22.871918,12.825613,10.046305,5672.327537,7946.836753,-2274.509216,83.583232,200.447264,-116.864032,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.851423,0.928999,0.293844,0.293844,0.0,0.0,1,1
58,63,long,2024-03-19T00:00:00Z,2024-03-19T00:00:00Z,2024-04-02T12:00:00Z,2024-04-02T08:00:00Z,0,0.0,-4.317839,-1.439799,-2.87804,-1525.486248,-1163.936886,-361.549362,100.365237,218.353965,-117.988728,vdo_trend,vdo_trend,emergency_dd,trailing_stop,0.943743,0.958772,0.334616,0.334616,0.0,0.0,0,0
59,64,long,2024-04-04T16:00:00Z,2024-04-04T16:00:00Z,2024-04-12T20:00:00Z,2024-04-14T00:00:00Z,0,0.0,-3.246061,-8.154933,4.908872,-680.796861,-5950.441129,5269.644268,59.248837,206.488131,-147.239294,vdo_trend_accel,vdo_trend_accel,trailing_stop,emergency_dd,0.586918,0.953282,0.296067,0.296067,0.0,0.0,0,0
60,65,long,2024-04-17T00:00:00Z,2024-04-17T00:00:00Z,2024-04-30T20:00:00Z,2024-04-26T16:00:00Z,0,0.0,-7.577401,0.386941,-7.964342,-2501.451836,155.534839,-2656.986675,93.571867,197.794212,-104.222345,vdo_trend_accel,vdo_trend_accel,emergency_dd,trailing_stop,0.952603,0.951792,0.293623,0.293623,0.0,0.0,0,1
62,67,long,2024-05-27T16:00:00Z,2024-05-27T16:00:00Z,2024-06-11T12:00:00Z,2024-06-11T12:00:00Z,0,0.0,-4.596507,-4.011955,-0.584552,-984.703111,-2632.90429,1648.201179,60.895621,186.245979,-125.350358,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.633972,0.856115,0.346684,0.346684,0.0,0.0,0,0
63,68,long,2024-06-13T12:00:00Z,2024-06-13T12:00:00Z,2024-06-21T12:00:00Z,2024-06-18T20:00:00Z,0,0.0,-5.345866,-4.367541,-0.978325,-980.33737,-2212.68357,1232.3462,52.158903,143.939382,-91.780479,vdo_trend,vdo_trend,emergency_dd,emergency_dd,0.555049,0.683285,0.346012,0.346012,0.0,0.0,0,0
67,73,long,2024-08-06T04:00:00Z,2024-08-06T04:00:00Z,2024-08-19T00:00:00Z,2024-08-19T00:00:00Z,0,0.0,4.751365,2.33578,2.415585,261.614649,1277.833218,-1016.218569,17.489066,177.716728,-160.227662,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.209475,0.957927,0.193911,0.193911,0.0,0.0,1,1
68,74,long,2024-08-20T04:00:00Z,2024-08-20T04:00:00Z,2024-08-27T16:00:00Z,2024-08-27T16:00:00Z,0,0.0,1.594619,1.489588,0.105031,150.302485,703.180701,-552.878216,31.513943,158.914912,-127.400969,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.363892,0.849274,0.35145,0.35145,0.0,0.0,1,1
69,75,long,2024-08-31T00:00:00Z,2024-08-31T00:00:00Z,2024-09-30T16:00:00Z,2024-09-30T16:00:00Z,0,0.0,7.290499,4.336804,2.953695,543.787713,2521.808528,-1978.020815,23.715762,184.902454,-161.186692,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.276822,0.959738,0.25551,0.25551,0.0,0.0,1,1
70,76,long,2024-10-04T08:00:00Z,2024-10-04T08:00:00Z,2024-10-23T12:00:00Z,2024-10-23T12:00:00Z,0,0.0,6.58528,6.222257,0.363023,788.364424,3895.955865,-3107.591441,38.020456,198.773616,-160.75316,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.428799,0.98284,0.331709,0.331709,0.0,0.0,1,1
71,77,long,2024-10-24T20:00:00Z,2024-10-24T20:00:00Z,2024-11-01T08:00:00Z,2024-11-01T08:00:00Z,0,0.0,-0.071048,2.191045,-2.262093,-43.385082,1353.927083,-1397.312165,58.888362,201.509622,-142.62126,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.641668,0.961559,0.345444,0.345444,0.0,0.0,0,1
72,78,long,2024-11-04T04:00:00Z,2024-11-04T04:00:00Z,2024-11-24T16:00:00Z,2024-11-24T16:00:00Z,0,0.0,25.619359,36.080059,-10.4607,7358.920839,23974.508182,-16615.587343,97.930848,236.644815,-138.713967,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.946427,0.96196,0.348887,0.348887,0.0,0.0,1,1
73,79,long,2024-11-27T16:00:00Z,2024-11-27T16:00:00Z,2024-12-09T20:00:00Z,2024-12-09T20:00:00Z,0,0.0,0.763097,0.763097,0.0,219.819555,540.731613,-320.912058,108.174278,266.096672,-157.922394,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.939205,0.939205,0.35285,0.35285,0.0,0.0,1,1
74,80,long,2024-12-11T16:00:00Z,2024-12-11T16:00:00Z,2024-12-19T00:00:00Z,2024-12-19T00:00:00Z,0,0.0,-1.447035,-1.447035,0.0,-594.571153,-1462.578792,868.007639,111.031861,273.126006,-162.094145,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.968985,0.968985,0.352028,0.352028,0.0,0.0,0,0
75,81,long,2024-12-22T00:00:00Z,2024-12-22T00:00:00Z,2025-01-07T20:00:00Z,2025-01-07T20:00:00Z,0,0.0,0.397023,0.431312,-0.034289,90.623666,255.180495,-164.556829,110.543801,273.347999,-162.804198,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.972418,0.977058,0.262206,0.262206,0.0,0.0,1,1
76,82,long,2025-01-10T20:00:00Z,2025-01-10T20:00:00Z,2025-01-23T12:00:00Z,2025-01-23T12:00:00Z,0,0.0,6.016748,6.016748,0.0,2138.505573,5262.263171,-3123.757598,112.817206,277.611541,-164.794335,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.966757,0.966757,0.292156,0.292156,0.0,0.0,1,1
77,83,long,2025-01-24T16:00:00Z,2025-01-24T16:00:00Z,2025-02-02T20:00:00Z,2025-02-02T20:00:00Z,0,0.0,-6.700265,-6.700265,0.0,-2630.612288,-6473.199948,3842.58766,111.508923,274.392224,-162.883301,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.961469,0.961469,0.306209,0.306209,0.0,0.0,0,0
78,84,long,2025-02-04T20:00:00Z,2025-02-04T20:00:00Z,2025-02-25T08:00:00Z,2025-02-25T08:00:00Z,0,0.0,-9.065558,-8.962153,-0.103405,-2928.589385,-7941.495924,5012.906539,91.149376,250.111227,-158.961851,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.85265,0.950748,0.291158,0.291158,0.0,0.0,0,0
79,85,long,2025-02-27T20:00:00Z,2025-02-27T20:00:00Z,2025-03-04T08:00:00Z,2025-03-04T08:00:00Z,0,0.0,-3.474897,-2.477606,-0.997291,-858.13454,-2095.885804,1237.751264,69.886607,236.66266,-166.776053,vdo_dip_buy,vdo_dip_buy,trailing_stop,trailing_stop,0.690279,0.957137,0.333339,0.333339,0.0,0.0,0,0
