date,ret,equity,drawdown
2019-09-28,0.0,1.0,0.0
2019-09-29,0.0,1.0,0.0
2019-09-30,0.0,1.0,0.0
2019-10-01,0.0,1.0,0.0
2019-10-02,0.0,1.0,0.0
2019-10-03,0.0,1.0,0.0
2019-10-04,0.0,1.0,0.0
2019-10-05,0.0,1.0,0.0
2019-10-06,0.0,1.0,0.0
2019-10-07,0.0,1.0,0.0
2019-10-08,0.0,1.0,0.0
2019-10-09,0.0,1.0,0.0
2019-10-10,0.0,1.0,0.0
2019-10-11,0.0,1.0,0.0
2019-10-12,0.0,1.0,0.0
2019-10-13,0.0,1.0,0.0
2019-10-14,0.0,1.0,0.0
2019-10-15,0.0,1.0,0.0
2019-10-16,0.0,1.0,0.0
2019-10-17,0.0,1.0,0.0
2019-10-18,0.0,1.0,0.0
2019-10-19,0.0,1.0,0.0
2019-10-20,0.0,1.0,0.0
2019-10-21,0.0,1.0,0.0
2019-10-22,0.0,1.0,0.0
2019-10-23,0.0,1.0,0.0
2019-10-24,0.0,1.0,0.0
2019-10-25,0.0,1.0,0.0
2019-10-26,0.0,1.0,0.0
2019-10-27,0.0,1.0,0.0
2019-10-28,0.0,1.0,0.0
2019-10-29,0.0,1.0,0.0
2019-10-30,0.0,1.0,0.0
2019-10-31,0.0,1.0,0.0
2019-11-01,0.0,1.0,0.0
2019-11-02,0.0,1.0,0.0
2019-11-03,0.0,1.0,0.0
2019-11-04,0.0,1.0,0.0
2019-11-05,0.0,1.0,0.0
2019-11-06,0.0,1.0,0.0
2019-11-07,0.0,1.0,0.0
2019-11-08,0.0,1.0,0.0
2019-11-09,0.0,1.0,0.0
2019-11-10,0.0,1.0,0.0
2019-11-11,0.0,1.0,0.0
2019-11-12,0.0,1.0,0.0
2019-11-13,0.0,1.0,0.0
2019-11-14,0.0,1.0,0.0
2019-11-15,0.0,1.0,0.0
2019-11-16,0.0,1.0,0.0
2019-11-17,0.0,1.0,0.0
2019-11-18,0.0,1.0,0.0
2019-11-19,0.0,1.0,0.0
2019-11-20,0.0,1.0,0.0
2019-11-21,0.0,1.0,0.0
2019-11-22,0.0,1.0,0.0
2019-11-23,0.0,1.0,0.0
2019-11-24,0.0,1.0,0.0
2019-11-25,0.0,1.0,0.0
2019-11-26,0.0,1.0,0.0
2019-11-27,0.0,1.0,0.0
2019-11-28,0.0,1.0,0.0
2019-11-29,0.0,1.0,0.0
2019-11-30,0.0,1.0,0.0
2019-12-01,0.0,1.0,0.0
2019-12-02,0.0,1.0,0.0
2019-12-03,0.0,1.0,0.0
2019-12-04,0.0,1.0,0.0
2019-12-05,0.0,1.0,0.0
2019-12-06,0.0,1.0,0.0
2019-12-07,0.0,1.0,0.0
2019-12-08,0.0,1.0,0.0
2019-12-09,0.0,1.0,0.0
2019-12-10,0.0,1.0,0.0
2019-12-11,0.0,1.0,0.0
2019-12-12,0.0,1.0,0.0
2019-12-13,0.0,1.0,0.0
2019-12-14,0.0,1.0,0.0
2019-12-15,0.0,1.0,0.0
2019-12-16,0.0,1.0,0.0
2019-12-17,0.0,1.0,0.0
2019-12-18,0.0,1.0,0.0
2019-12-19,0.0,1.0,0.0
2019-12-20,0.0,1.0,0.0
2019-12-21,0.0,1.0,0.0
2019-12-22,0.0,1.0,0.0
2019-12-23,0.0,1.0,0.0
2019-12-24,0.0,1.0,0.0
2019-12-25,0.0,1.0,0.0
2019-12-26,0.0,1.0,0.0
2019-12-27,0.0,1.0,0.0
2019-12-28,0.0,1.0,0.0
2019-12-29,0.0,1.0,0.0
2019-12-30,0.0,1.0,0.0
2019-12-31,0.0,1.0,0.0
2020-01-01,0.0,1.0,0.0
2020-01-02,0.0,1.0,0.0
2020-01-03,0.0,1.0,0.0
2020-01-04,0.0,1.0,0.0
2020-01-05,0.0,1.0,0.0
2020-01-06,0.0,1.0,0.0
2020-01-07,0.0,1.0,0.0
2020-01-08,0.0,1.0,0.0
2020-01-09,0.0,1.0,0.0
2020-01-10,0.0,1.0,0.0
2020-01-11,0.0,1.0,0.0
2020-01-12,0.0,1.0,0.0
2020-01-13,0.0,1.0,0.0
2020-01-14,0.0,1.0,0.0
2020-01-15,-0.000401443966328463,0.9995985560336715,-0.000401443966328463
2020-01-16,-0.011321982628137772,0.9882811185471467,-0.01171888145285327
2020-01-17,0.02214640803197221,1.0101679954487857,0.0
2020-01-18,0.00020418993253912276,1.0103742615836295,0.0
2020-01-19,-0.023933577787773386,0.9861923905992537,-0.023933577787773386
2020-01-20,-0.006822789057795431,0.979463807947792,-0.030593073092924472
2020-01-21,0.010840801402396627,0.990081980570589,-0.020083925120217283
2020-01-22,-0.0060977284902542506,0.9840447294699765,-0.026059187288069885
2020-01-23,-0.03204622487984832,0.952509810777552,-0.0572703135918986
2020-01-24,0.004101364503862115,0.9564164007050555,-0.05340383551932737
2020-01-25,-0.017680798294582578,0.9395061952385587,-0.07014041136993576
2020-01-26,0.014931421607284445,0.9535343583423214,-0.05625628581652409
2020-01-27,0.0340337505035182,0.9859867087906762,-0.024137147708740203
2020-01-28,0.05251376076752723,1.0377645789360712,0.0
2020-01-29,-0.007868514635202772,1.0295989131588177,-0.007868514635202772
2020-01-30,0.0225714583667056,1.0528384621615874,0.0
2020-01-31,-0.016801730953622918,1.0351489535827223,-0.016801730953622918
2020-02-01,0.0034966867022181436,1.03876854516353,-0.013363794640604554
2020-02-02,-0.025389214731233567,1.012395027514322,-0.03841371312008368
2020-02-03,-0.004312234035143359,1.008029343219665,-0.04256029823409435
2020-02-04,-0.010152453626222191,0.9977953720587561,-0.05228066040617674
2020-02-05,0.045124398990107784,1.0428202885380184,-0.009515394795703624
2020-02-06,0.01664268630039656,1.0601756194678458,0.0
2020-02-07,0.004284690953745507,1.0647181443539613,0.0
2020-02-08,0.008270947139100038,1.0735243718439536,0.0
2020-02-09,0.025940269064096633,1.101371882896451,0.0
2020-02-10,-0.029549672370790203,1.0688267045984605,-0.029549672370790203
2020-02-11,0.03769283395623546,1.1091138121028805,0.0
2020-02-12,0.010001878103272244,1.1202070332541891,0.0
2020-02-13,-0.00944763993015274,1.109623720556779,-0.00944763993015274
2020-02-14,0.011398367974281731,1.1222716200366767,0.0
2020-02-15,-0.04252558882328161,1.0745463585749588,-0.04252558882328161
2020-02-16,0.0006300192034700558,1.07522334341588,-0.04192236155740903
2020-02-17,-0.02065444418658635,1.0530152028811819,-0.06171092266703804
2020-02-18,0.04726766948279426,1.1027887774513272,-0.0173601846803475
2020-02-19,-0.05608876926013162,1.040934712170197,-0.07247524254762983
2020-02-20,-0.001000000000000112,1.0398937774580268,-0.07340276730508222
2020-02-21,0.0,1.0398937774580268,-0.07340276730508222
2020-02-22,0.0,1.0398937774580268,-0.07340276730508222
2020-02-23,0.0,1.0398937774580268,-0.07340276730508222
2020-02-24,0.0,1.0398937774580268,-0.07340276730508222
2020-02-25,0.0,1.0398937774580268,-0.07340276730508222
2020-02-26,0.0,1.0398937774580268,-0.07340276730508222
2020-02-27,0.0,1.0398937774580268,-0.07340276730508222
2020-02-28,0.0,1.0398937774580268,-0.07340276730508222
2020-02-29,0.0,1.0398937774580268,-0.07340276730508222
2020-03-01,0.0,1.0398937774580268,-0.07340276730508222
2020-03-02,0.0,1.0398937774580268,-0.07340276730508222
2020-03-03,0.0,1.0398937774580268,-0.07340276730508222
2020-03-04,0.0,1.0398937774580268,-0.07340276730508222
2020-03-05,0.0,1.0398937774580268,-0.07340276730508222
2020-03-06,0.0,1.0398937774580268,-0.07340276730508222
2020-03-07,0.0,1.0398937774580268,-0.07340276730508222
2020-03-08,0.0,1.0398937774580268,-0.07340276730508222
2020-03-09,0.0,1.0398937774580268,-0.07340276730508222
2020-03-10,0.0,1.0398937774580268,-0.07340276730508222
2020-03-11,0.0,1.0398937774580268,-0.07340276730508222
2020-03-12,0.0,1.0398937774580268,-0.07340276730508222
2020-03-13,0.0,1.0398937774580268,-0.07340276730508222
2020-03-14,0.0,1.0398937774580268,-0.07340276730508222
2020-03-15,0.0,1.0398937774580268,-0.07340276730508222
2020-03-16,0.0,1.0398937774580268,-0.07340276730508222
2020-03-17,0.0,1.0398937774580268,-0.07340276730508222
2020-03-18,0.0,1.0398937774580268,-0.07340276730508222
2020-03-19,0.0,1.0398937774580268,-0.07340276730508222
2020-03-20,0.0,1.0398937774580268,-0.07340276730508222
2020-03-21,0.0,1.0398937774580268,-0.07340276730508222
2020-03-22,0.0,1.0398937774580268,-0.07340276730508222
2020-03-23,0.0,1.0398937774580268,-0.07340276730508222
2020-03-24,0.0,1.0398937774580268,-0.07340276730508222
2020-03-25,0.0,1.0398937774580268,-0.07340276730508222
2020-03-26,0.0,1.0398937774580268,-0.07340276730508222
2020-03-27,0.0,1.0398937774580268,-0.07340276730508222
2020-03-28,0.0,1.0398937774580268,-0.07340276730508222
2020-03-29,0.0,1.0398937774580268,-0.07340276730508222
2020-03-30,0.0,1.0398937774580268,-0.07340276730508222
2020-03-31,0.0,1.0398937774580268,-0.07340276730508222
2020-04-01,0.0,1.0398937774580268,-0.07340276730508222
2020-04-02,0.0,1.0398937774580268,-0.07340276730508222
2020-04-03,0.0,1.0398937774580268,-0.07340276730508222
2020-04-04,0.0,1.0398937774580268,-0.07340276730508222
2020-04-05,0.0,1.0398937774580268,-0.07340276730508222
2020-04-06,0.0,1.0398937774580268,-0.07340276730508222
2020-04-07,0.0,1.0398937774580268,-0.07340276730508222
2020-04-08,0.0,1.0398937774580268,-0.07340276730508222
2020-04-09,0.0,1.0398937774580268,-0.07340276730508222
2020-04-10,0.0,1.0398937774580268,-0.07340276730508222
2020-04-11,0.0,1.0398937774580268,-0.07340276730508222
2020-04-12,0.0,1.0398937774580268,-0.07340276730508222
2020-04-13,0.0,1.0398937774580268,-0.07340276730508222
2020-04-14,0.0,1.0398937774580268,-0.07340276730508222
2020-04-15,0.0,1.0398937774580268,-0.07340276730508222
2020-04-16,0.0,1.0398937774580268,-0.07340276730508222
2020-04-17,0.0,1.0398937774580268,-0.07340276730508222
2020-04-18,0.0,1.0398937774580268,-0.07340276730508222
2020-04-19,0.0,1.0398937774580268,-0.07340276730508222
2020-04-20,0.0,1.0398937774580268,-0.07340276730508222
2020-04-21,0.0,1.0398937774580268,-0.07340276730508222
2020-04-22,0.0,1.0398937774580268,-0.07340276730508222
2020-04-23,0.0,1.0398937774580268,-0.07340276730508222
2020-04-24,0.0,1.0398937774580268,-0.07340276730508222
2020-04-25,0.0,1.0398937774580268,-0.07340276730508222
2020-04-26,0.0,1.0398937774580268,-0.07340276730508222
2020-04-27,0.0,1.0398937774580268,-0.07340276730508222
2020-04-28,0.0,1.0398937774580268,-0.07340276730508222
2020-04-29,0.0,1.0398937774580268,-0.07340276730508222
2020-04-30,-0.018992307434770095,1.0201437951370396,-0.09100098681663138
2020-05-01,-0.0009999999999998899,1.0191236513419026,-0.09190998582981458
2020-05-02,0.0,1.0191236513419026,-0.09190998582981458
2020-05-03,-0.009714896517092342,1.0092229705309947,-0.10073198634568292
2020-05-04,-0.0010000000000000009,1.0082137475604638,-0.10163125435933718
2020-05-05,0.0,1.0082137475604638,-0.10163125435933718
2020-05-06,0.0,1.0082137475604638,-0.10163125435933718
2020-05-07,0.09111178665172193,1.1000739034275258,-0.019779272871950138
2020-05-08,-0.018653555370857777,1.0795536139579047,-0.038063874481095716
2020-05-09,-0.02662443546033544,1.0508111084371106,-0.06367488077193895
2020-05-10,-0.08557725571594821,0.9608855775012289,-0.14380301493338443
2020-05-11,-0.018426486081829396,0.9431798327811719,-0.15957971676201876
2020-05-12,0.029076014594652477,0.9706037433644991,-0.13514364434094928
2020-05-13,0.056561180979662895,1.0255022373524767,-0.08622634748710611
2020-05-14,0.013515315252986104,1.039362223382938,-0.07387640850352173
2020-05-15,-0.04861228128762651,0.9888364546201137,-0.11889738904045544
2020-05-16,0.006961172010184757,0.9957199152706655,-0.11276388220694322
2020-05-17,0.03201216099675874,1.027595061505989,-0.08436153676201275
2020-05-18,0.005455985935497232,1.0332016057089521,-0.07936582618458587
2020-05-19,0.004232617247093229,1.0375747526450003,-0.07546913410223133
2020-05-20,-0.037854689400550035,0.9982976826537713,-0.11046696287201296
2020-05-21,0.0,0.9982976826537713,-0.11046696287201296
2020-05-22,0.0,0.9982976826537713,-0.11046696287201296
2020-05-23,0.0,0.9982976826537713,-0.11046696287201296
2020-05-24,-0.03418373317275447,0.9641721410429557,-0.1408745228615459
2020-05-25,-0.0010000000000000009,0.9632079689019127,-0.1417336483386844
2020-05-26,0.0,0.9632079689019127,-0.1417336483386844
2020-05-27,0.0,0.9632079689019127,-0.1417336483386844
2020-05-28,0.0,0.9632079689019127,-0.1417336483386844
2020-05-29,0.0,0.9632079689019127,-0.1417336483386844
2020-05-30,0.0,0.9632079689019127,-0.1417336483386844
2020-05-31,0.0,0.9632079689019127,-0.1417336483386844
2020-06-01,0.0,0.9632079689019127,-0.1417336483386844
2020-06-02,-0.07386820182162146,0.8920575282588722,-0.20513224041990918
2020-06-03,0.0,0.8920575282588722,-0.20513224041990918
2020-06-04,-0.00519460543692607,0.8874236413725278,-0.20926126480546114
2020-06-05,-0.01705839924643482,0.8722856145972703,-0.22275000185003047
2020-06-06,0.00474786330560617,0.8764271074588248,-0.21905972510453176
2020-06-07,0.008290187599889975,0.8836928525972875,-0.21258558372133862
2020-06-08,0.0035918781080106488,0.8868669696087372,-0.20975728711757524
2020-06-09,-0.0009773052545488659,0.8860002298592528,-0.21052959547324412
2020-06-10,0.011540618310268425,0.8962252203348685,-0.2014186188673477
2020-06-11,-0.037753488541478974,0.8623895917483716,-0.23156785188937767
2020-06-12,0.0,0.8623895917483716,-0.23156785188937767
2020-06-13,0.0,0.8623895917483716,-0.23156785188937767
2020-06-14,0.0,0.8623895917483716,-0.23156785188937767
2020-06-15,0.0,0.8623895917483716,-0.23156785188937767
2020-06-16,0.0,0.8623895917483716,-0.23156785188937767
2020-06-17,0.0,0.8623895917483716,-0.23156785188937767
2020-06-18,0.0,0.8623895917483716,-0.23156785188937767
2020-06-19,0.0,0.8623895917483716,-0.23156785188937767
2020-06-20,0.0,0.8623895917483716,-0.23156785188937767
2020-06-21,0.0,0.8623895917483716,-0.23156785188937767
2020-06-22,0.0,0.8623895917483716,-0.23156785188937767
2020-06-23,0.0,0.8623895917483716,-0.23156785188937767
2020-06-24,0.0,0.8623895917483716,-0.23156785188937767
2020-06-25,0.0,0.8623895917483716,-0.23156785188937767
2020-06-26,0.0,0.8623895917483716,-0.23156785188937767
2020-06-27,0.0,0.8623895917483716,-0.23156785188937767
2020-06-28,0.0,0.8623895917483716,-0.23156785188937767
2020-06-29,0.0,0.8623895917483716,-0.23156785188937767
2020-06-30,0.0,0.8623895917483716,-0.23156785188937767
2020-07-01,0.0,0.8623895917483716,-0.23156785188937767
2020-07-02,0.0,0.8623895917483716,-0.23156785188937767
2020-07-03,0.0,0.8623895917483716,-0.23156785188937767
2020-07-04,0.0,0.8623895917483716,-0.23156785188937767
2020-07-05,0.0,0.8623895917483716,-0.23156785188937767
2020-07-06,0.0,0.8623895917483716,-0.23156785188937767
2020-07-07,0.0,0.8623895917483716,-0.23156785188937767
2020-07-08,0.0,0.8623895917483716,-0.23156785188937767
2020-07-09,0.0,0.8623895917483716,-0.23156785188937767
2020-07-10,0.0,0.8623895917483716,-0.23156785188937767
2020-07-11,0.0021417366459899334,0.8642366031401394,-0.2299220725978124
2020-07-12,-0.002976574666288534,0.8616641383615532,-0.23221426704758574
2020-07-13,0.0,0.8616641383615532,-0.23221426704758574
2020-07-14,0.0,0.8616641383615532,-0.23221426704758574
2020-07-15,0.0,0.8616641383615532,-0.23221426704758574
2020-07-16,0.0,0.8616641383615532,-0.23221426704758574
2020-07-17,0.0,0.8616641383615532,-0.23221426704758574
2020-07-18,0.0,0.8616641383615532,-0.23221426704758574
2020-07-19,0.0,0.8616641383615532,-0.23221426704758574
2020-07-20,0.0,0.8616641383615532,-0.23221426704758574
2020-07-21,0.0,0.8616641383615532,-0.23221426704758574
2020-07-22,0.0,0.8616641383615532,-0.23221426704758574
2020-07-23,0.007216530810743471,0.867882364164552,-0.22667351764968546
2020-07-24,-0.006786230107036606,0.8619927147354924,-0.2319214891067798
2020-07-25,0.017018064394376253,0.8766621622623442,-0.21885027954846248
2020-07-26,0.023825772492325425,0.8975493154930368,-0.2002387840265405
2020-07-27,0.11059916186210761,0.9968175175164751,-0.11178586385005596
2020-07-28,-0.011214002589311156,0.9856392032939746,-0.12174629947270421
2020-07-29,0.01781085559040818,1.0031942808080885,-0.10610384964087094
2020-07-30,-6.57626849914772e-05,1.0031283080586144,-0.10616263465182219
2020-07-31,0.021231933216754317,1.0244266613031507,-0.08718473940410998
2020-08-01,0.041084349466188774,1.0665145642586105,-0.04968231823971814
2020-08-02,-0.06184217327603947,1.0005589857743098,-0.10845202898242157
2020-08-03,0.013396728134574598,1.013963202489334,-0.09650820319576747
2020-08-04,-0.0024679848266621063,1.0114607566907965,-0.09873800724129411
2020-08-05,0.049403189245165846,1.0614301438676506,-0.05421279045356042
2020-08-06,0.0014951157565279427,1.0630171048002008,-0.05279872909424488
2020-08-07,-0.014292066207182375,1.047824393959029,-0.06633619236955723
2020-08-08,0.014374230229180496,1.0628860630375476,-0.052915493842023986
2020-08-09,-0.006745163259649356,1.0557167230159534,-0.05930373345674389
2020-08-10,0.018080431855322043,1.0748045372849673,-0.04229553871295266
2020-08-11,-0.042109998402408255,1.0295445199369961,-0.0826244720477296
2020-08-12,0.015120140378104274,1.0451113776039516,-0.06875362528565365
